id,id_curva,indicador_codigo,sexo_codigo,edad_valor,l,m,s,stdev,sd5neg,sd4neg,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3,sd4
612,4,HFA,F,168,1.0,159.789,0.04345,6.9428,125.075,132.018,138.961,145.903,152.846,159.789,166.732,173.675,180.617,187.56
613,4,HFA,F,169,1.0,159.9983,0.04337,6.9391,125.303,132.242,139.181,146.12,153.059,159.998,166.937,173.877,180.816,187.755
614,4,HFA,F,170,1.0,160.1971,0.0433,6.9365,125.514,132.451,139.387,146.324,153.261,160.197,167.134,174.07,181.007,187.943
615,4,HFA,F,171,1.0,160.3857,0.04322,6.9319,125.726,132.658,139.59,146.522,153.454,160.386,167.318,174.249,181.181,188.113
616,4,HFA,F,172,1.0,160.5643,0.04314,6.9267,125.931,132.857,139.784,146.711,153.638,160.564,167.491,174.418,181.345,188.271
617,4,HFA,F,173,1.0,160.7332,0.04307,6.9228,126.119,133.042,139.965,146.888,153.81,160.733,167.656,174.579,181.502,188.424
618,4,HFA,F,174,1.0,160.8927,0.04299,6.9168,126.309,133.226,140.142,147.059,153.976,160.893,167.809,174.726,181.643,188.56
619,4,HFA,F,175,1.0,161.043,0.04292,6.912,126.483,133.395,140.307,147.219,154.131,161.043,167.955,174.867,181.779,188.691
620,4,HFA,F,176,1.0,161.1845,0.04284,6.9051,126.659,133.564,140.469,147.374,154.279,161.184,168.09,174.995,181.9,188.805
621,4,HFA,F,177,1.0,161.3176,0.04277,6.8996,126.82,133.719,140.619,147.518,154.418,161.318,168.217,175.117,182.016,188.916
622,4,HFA,F,178,1.0,161.4425,0.0427,6.8936,126.975,133.868,140.762,147.655,154.549,161.442,168.336,175.23,182.123,189.017
623,4,HFA,F,179,1.0,161.5596,0.04263,6.8873,127.123,134.01,140.898,147.785,154.672,161.56,168.447,175.334,182.221,189.109
624,4,HFA,F,180,1.0,161.6692,0.04255,6.879,127.274,134.153,141.032,147.911,154.79,161.669,168.548,175.427,182.306,189.185
625,4,HFA,F,181,1.0,161.7717,0.04248,6.8721,127.411,134.283,141.156,148.028,154.9,161.772,168.644,175.516,182.388,189.26
626,4,HFA,F,182,1.0,161.8673,0.04241,6.8648,127.543,134.408,141.273,148.138,155.003,161.867,168.732,175.597,182.462,189.326
627,4,HFA,F,183,1.0,161.9564,0.04235,6.8589,127.662,134.521,141.38,148.239,155.098,161.956,168.815,175.674,182.533,189.392
628,4,HFA,F,184,1.0,162.0393,0.04228,6.851,127.784,134.635,141.486,148.337,155.188,162.039,168.89,175.741,182.592,189.443
629,4,HFA,F,185,1.0,162.1164,0.04221,6.8429,127.902,134.745,141.588,148.431,155.273,162.116,168.959,175.802,182.645,189.488
630,4,HFA,F,186,1.0,162.188,0.04214,6.8346,128.015,134.85,141.684,148.519,155.353,162.188,169.023,175.857,182.692,189.526
631,4,HFA,F,187,1.0,162.2542,0.04208,6.8277,128.116,134.944,141.771,148.599,155.427,162.254,169.082,175.91,182.737,189.565
632,4,HFA,F,188,1.0,162.3154,0.04201,6.8189,128.221,135.04,141.859,148.678,155.497,162.315,169.134,175.953,182.772,189.591
633,4,HFA,F,189,1.0,162.3719,0.04195,6.8115,128.314,135.126,141.937,148.749,155.56,162.372,169.183,175.995,182.806,189.618
634,4,HFA,F,190,1.0,162.4239,0.04189,6.8039,128.404,135.208,142.012,148.816,155.62,162.424,169.228,176.032,182.836,189.64
635,4,HFA,F,191,1.0,162.4717,0.04182,6.7946,128.499,135.293,142.088,148.883,155.677,162.472,169.266,176.061,182.855,189.65
636,4,HFA,F,192,1.0,162.5156,0.04176,6.7867,128.582,135.369,142.156,148.942,155.729,162.516,169.302,176.089,182.876,189.662
637,4,HFA,F,193,1.0,162.556,0.0417,6.7786,128.663,135.442,142.22,148.999,155.777,162.556,169.335,176.113,182.892,189.67
638,4,HFA,F,194,1.0,162.5933,0.04164,6.7704,128.741,135.512,142.282,149.053,155.823,162.593,169.364,176.134,182.904,189.675
639,4,HFA,F,195,1.0,162.6276,0.04158,6.7621,128.817,135.579,142.341,149.103,155.866,162.628,169.39,176.152,182.914,189.676
640,4,HFA,F,196,1.0,162.6594,0.04152,6.7536,128.891,135.645,142.399,149.152,155.906,162.659,169.413,176.167,182.92,189.674
641,4,HFA,F,197,1.0,162.689,0.04147,6.7467,128.955,135.702,142.449,149.196,155.942,162.689,169.436,176.182,182.929,189.676
642,4,HFA,F,198,1.0,162.7165,0.04141,6.7381,129.026,135.764,142.502,149.24,155.978,162.716,169.455,176.193,182.931,189.669
643,4,HFA,F,199,1.0,162.7425,0.04136,6.731,129.087,135.818,142.549,149.28,156.011,162.742,169.474,176.205,182.936,189.667
644,4,HFA,F,200,1.0,162.767,0.0413,6.7223,129.156,135.878,142.6,149.322,156.045,162.767,169.489,176.212,182.934,189.656
645,4,HFA,F,201,1.0,162.7904,0.04125,6.7151,129.215,135.93,142.645,149.36,156.075,162.79,169.506,176.221,182.936,189.651
646,4,HFA,F,202,1.0,162.8126,0.04119,6.7063,129.281,135.988,142.694,149.4,156.106,162.813,169.519,176.225,182.931,189.638
647,4,HFA,F,203,1.0,162.834,0.04114,6.699,129.339,136.038,142.737,149.436,156.135,162.834,169.533,176.232,182.931,189.63
648,4,HFA,F,204,1.0,162.8545,0.04109,6.6917,129.396,136.088,142.779,149.471,156.163,162.854,169.546,176.238,182.93,189.621
649,4,HFA,F,205,1.0,162.8743,0.04104,6.6844,129.452,136.137,142.821,149.506,156.19,162.874,169.559,176.243,182.927,189.612
650,4,HFA,F,206,1.0,162.8935,0.04099,6.677,129.508,136.185,142.862,149.539,156.216,162.894,169.571,176.248,182.925,189.602
651,4,HFA,F,207,1.0,162.912,0.04094,6.6696,129.564,136.234,142.903,149.573,156.242,162.912,169.582,176.251,182.921,189.59
652,4,HFA,F,208,1.0,162.93,0.04089,6.6622,129.619,136.281,142.943,149.606,156.268,162.93,169.592,176.254,182.917,189.579
653,4,HFA,F,209,1.0,162.9476,0.04084,6.6548,129.674,136.328,142.983,149.638,156.293,162.948,169.602,176.257,182.912,189.567
654,4,HFA,F,210,1.0,162.9649,0.0408,6.649,129.72,136.369,143.018,149.667,156.316,162.965,169.614,176.263,182.912,189.561
655,4,HFA,F,211,1.0,162.9817,0.04075,6.6415,129.774,136.416,143.057,149.699,156.34,162.982,169.623,176.265,182.906,189.548
656,4,HFA,F,212,1.0,162.9983,0.04071,6.6357,129.82,136.456,143.091,149.727,156.363,162.998,169.634,176.27,182.905,189.541
657,4,HFA,F,213,1.0,163.0144,0.04066,6.6282,129.874,136.502,143.13,149.758,156.386,163.014,169.643,176.271,182.899,189.527
658,4,HFA,F,214,1.0,163.03,0.04062,6.6223,129.919,136.541,143.163,149.785,156.408,163.03,169.652,176.275,182.897,189.519
659,4,HFA,F,215,1.0,163.0451,0.04058,6.6164,129.963,136.58,143.196,149.812,156.429,163.045,169.661,176.278,182.894,189.511
660,4,HFA,F,216,1.0,163.0595,0.04053,6.6088,130.015,136.624,143.233,149.842,156.451,163.06,169.668,176.277,182.886,189.495
661,4,HFA,F,217,1.0,163.0733,0.04049,6.6028,130.059,136.662,143.265,149.868,156.47,163.073,169.676,176.279,182.882,189.485
662,4,HFA,F,218,1.0,163.0862,0.04045,6.5968,130.102,136.699,143.296,149.893,156.489,163.086,169.683,176.28,182.877,189.474
663,4,HFA,F,219,1.0,163.0982,0.04041,6.5908,130.144,136.735,143.326,149.917,156.507,163.098,169.689,176.28,182.871,189.461
664,4,HFA,F,220,1.0,163.1092,0.04037,6.5847,130.186,136.77,143.355,149.94,156.524,163.109,169.694,176.279,182.863,189.448
665,4,HFA,F,221,1.0,163.1192,0.04034,6.5802,130.218,136.798,143.379,149.959,156.539,163.119,169.699,176.28,182.86,189.44
666,4,HFA,F,222,1.0,163.1279,0.0403,6.5741,130.258,136.832,143.406,149.98,156.554,163.128,169.702,176.276,182.85,189.424
667,4,HFA,F,223,1.0,163.1355,0.04026,6.5678,130.296,136.864,143.432,150.0,156.568,163.136,169.703,176.271,182.839,189.407
668,4,HFA,F,224,1.0,163.1418,0.04023,6.5632,130.326,136.889,143.452,150.015,156.579,163.142,169.705,176.268,182.831,189.395
669,4,HFA,F,225,1.0,163.1469,0.04019,6.5569,130.363,136.919,143.476,150.033,156.59,163.147,169.704,176.261,182.818,189.374
670,4,HFA,F,226,1.0,163.1508,0.04016,6.5521,130.39,136.942,143.494,150.047,156.599,163.151,169.703,176.255,182.807,189.359
671,4,HFA,F,227,1.0,163.1534,0.04012,6.5457,130.425,136.971,143.516,150.062,156.608,163.153,169.699,176.245,182.791,189.336
672,4,HFA,F,228,1.0,163.1548,0.04009,6.5409,130.45,136.991,143.532,150.073,156.614,163.155,169.696,176.237,182.777,189.318
