id,id_curva,indicador_codigo,sexo_codigo,edad_valor,percentil_codigo,percentil,valor
8214,4,HFA,F,104,P75,75.0,134.543
8215,4,HFA,F,104,P85,85.0,136.717
8216,4,HFA,F,104,P90,90.0,138.19
8217,4,HFA,F,104,P95,95.0,140.372
8218,4,HFA,F,104,P97,97.0,141.79
8219,4,HFA,F,104,P99,99.0,144.467
8220,4,HFA,F,104,P999,99.9,149.056
8221,4,HFA,F,105,P01,0.1,112.341
8222,4,HFA,F,105,P1,1.0,116.95
8223,4,HFA,F,105,P3,3.0,119.639
8224,4,HFA,F,105,P5,5.0,121.063
8225,4,HFA,F,105,P10,10.0,123.255
8226,4,HFA,F,105,P15,15.0,124.735
8227,4,HFA,F,105,P25,25.0,126.919
8228,4,HFA,F,105,P50,50.0,130.989
8229,4,HFA,F,105,P75,75.0,135.059
8230,4,HFA,F,105,P85,85.0,137.244
8231,4,HFA,F,105,P90,90.0,138.723
8232,4,HFA,F,105,P95,95.0,140.915
8233,4,HFA,F,105,P97,97.0,142.339
8234,4,HFA,F,105,P99,99.0,145.028
8235,4,HFA,F,105,P999,99.9,149.638
8236,4,HFA,F,106,P01,0.1,112.766
8237,4,HFA,F,106,P1,1.0,117.394
8238,4,HFA,F,106,P3,3.0,120.094
8239,4,HFA,F,106,P5,5.0,121.523
8240,4,HFA,F,106,P10,10.0,123.725
8241,4,HFA,F,106,P15,15.0,125.21
8242,4,HFA,F,106,P25,25.0,127.403
8243,4,HFA,F,106,P50,50.0,131.49
8244,4,HFA,F,106,P75,75.0,135.576
8245,4,HFA,F,106,P85,85.0,137.769
8246,4,HFA,F,106,P90,90.0,139.254
8247,4,HFA,F,106,P95,95.0,141.456
8248,4,HFA,F,106,P97,97.0,142.885
8249,4,HFA,F,106,P99,99.0,145.585
8250,4,HFA,F,106,P999,99.9,150.213
8251,4,HFA,F,107,P01,0.1,113.188
8252,4,HFA,F,107,P1,1.0,117.836
8253,4,HFA,F,107,P3,3.0,120.547
8254,4,HFA,F,107,P5,5.0,121.983
8255,4,HFA,F,107,P10,10.0,124.193
8256,4,HFA,F,107,P15,15.0,125.685
8257,4,HFA,F,107,P25,25.0,127.887
8258,4,HFA,F,107,P50,50.0,131.991
8259,4,HFA,F,107,P75,75.0,136.095
8260,4,HFA,F,107,P85,85.0,138.298
8261,4,HFA,F,107,P90,90.0,139.789
8262,4,HFA,F,107,P95,95.0,142.0
8263,4,HFA,F,107,P97,97.0,143.435
8264,4,HFA,F,107,P99,99.0,146.147
8265,4,HFA,F,107,P999,99.9,150.795
8266,4,HFA,F,108,P01,0.1,113.611
8267,4,HFA,F,108,P1,1.0,118.279
8268,4,HFA,F,108,P3,3.0,121.002
8269,4,HFA,F,108,P5,5.0,122.443
8270,4,HFA,F,108,P10,10.0,124.663
8271,4,HFA,F,108,P15,15.0,126.161
8272,4,HFA,F,108,P25,25.0,128.373
8273,4,HFA,F,108,P50,50.0,132.494
8274,4,HFA,F,108,P75,75.0,136.616
8275,4,HFA,F,108,P85,85.0,138.828
8276,4,HFA,F,108,P90,90.0,140.326
8277,4,HFA,F,108,P95,95.0,142.546
8278,4,HFA,F,108,P97,97.0,143.987
8279,4,HFA,F,108,P99,99.0,146.71
8280,4,HFA,F,108,P999,99.9,151.378
8281,4,HFA,F,109,P01,0.1,114.04
8282,4,HFA,F,109,P1,1.0,118.726
8283,4,HFA,F,109,P3,3.0,121.46
8284,4,HFA,F,109,P5,5.0,122.907
8285,4,HFA,F,109,P10,10.0,125.136
8286,4,HFA,F,109,P15,15.0,126.64
8287,4,HFA,F,109,P25,25.0,128.861
8288,4,HFA,F,109,P50,50.0,132.999
8289,4,HFA,F,109,P75,75.0,137.137
8290,4,HFA,F,109,P85,85.0,139.358
8291,4,HFA,F,109,P90,90.0,140.862
8292,4,HFA,F,109,P95,95.0,143.09
8293,4,HFA,F,109,P97,97.0,144.538
8294,4,HFA,F,109,P99,99.0,147.272
8295,4,HFA,F,109,P999,99.9,151.958
8296,4,HFA,F,110,P01,0.1,114.469
8297,4,HFA,F,110,P1,1.0,119.175
8298,4,HFA,F,110,P3,3.0,121.919
8299,4,HFA,F,110,P5,5.0,123.372
8300,4,HFA,F,110,P10,10.0,125.61
8301,4,HFA,F,110,P15,15.0,127.12
8302,4,HFA,F,110,P25,25.0,129.35
8303,4,HFA,F,110,P50,50.0,133.505
8304,4,HFA,F,110,P75,75.0,137.659
8305,4,HFA,F,110,P85,85.0,139.889
8306,4,HFA,F,110,P90,90.0,141.399
8307,4,HFA,F,110,P95,95.0,143.637
8308,4,HFA,F,110,P97,97.0,145.09
8309,4,HFA,F,110,P99,99.0,147.835
8310,4,HFA,F,110,P999,99.9,152.54
8311,4,HFA,F,111,P01,0.1,114.9
8312,4,HFA,F,111,P1,1.0,119.624
8313,4,HFA,F,111,P3,3.0,122.38
8314,4,HFA,F,111,P5,5.0,123.839
8315,4,HFA,F,111,P10,10.0,126.086
8316,4,HFA,F,111,P15,15.0,127.602
8317,4,HFA,F,111,P25,25.0,129.84
8318,4,HFA,F,111,P50,50.0,134.012
8319,4,HFA,F,111,P75,75.0,138.183
8320,4,HFA,F,111,P85,85.0,140.422
8321,4,HFA,F,111,P90,90.0,141.938
8322,4,HFA,F,111,P95,95.0,144.185
8323,4,HFA,F,111,P97,97.0,145.644
8324,4,HFA,F,111,P99,99.0,148.399
8325,4,HFA,F,111,P999,99.9,153.124
8326,4,HFA,F,112,P01,0.1,115.332
8327,4,HFA,F,112,P1,1.0,120.075
8328,4,HFA,F,112,P3,3.0,122.842
8329,4,HFA,F,112,P5,5.0,124.307
8330,4,HFA,F,112,P10,10.0,126.562
8331,4,HFA,F,112,P15,15.0,128.085
8332,4,HFA,F,112,P25,25.0,130.332
8333,4,HFA,F,112,P50,50.0,134.52
8334,4,HFA,F,112,P75,75.0,138.708
8335,4,HFA,F,112,P85,85.0,140.956
8336,4,HFA,F,112,P90,90.0,142.478
8337,4,HFA,F,112,P95,95.0,144.734
8338,4,HFA,F,112,P97,97.0,146.199
8339,4,HFA,F,112,P99,99.0,148.966
8340,4,HFA,F,112,P999,99.9,153.709
8341,4,HFA,F,113,P01,0.1,115.769
8342,4,HFA,F,113,P1,1.0,120.53
8343,4,HFA,F,113,P3,3.0,123.307
8344,4,HFA,F,113,P5,5.0,124.778
8345,4,HFA,F,113,P10,10.0,127.042
8346,4,HFA,F,113,P15,15.0,128.57
8347,4,HFA,F,113,P25,25.0,130.826
8348,4,HFA,F,113,P50,50.0,135.03
8349,4,HFA,F,113,P75,75.0,139.234
8350,4,HFA,F,113,P85,85.0,141.49
8351,4,HFA,F,113,P90,90.0,143.018
8352,4,HFA,F,113,P95,95.0,145.282
8353,4,HFA,F,113,P97,97.0,146.753
8354,4,HFA,F,113,P99,99.0,149.53
8355,4,HFA,F,113,P999,99.9,154.291
8356,4,HFA,F,114,P01,0.1,116.203
8357,4,HFA,F,114,P1,1.0,120.983
8358,4,HFA,F,114,P3,3.0,123.771
8359,4,HFA,F,114,P5,5.0,125.248
8360,4,HFA,F,114,P10,10.0,127.521
8361,4,HFA,F,114,P15,15.0,129.055
8362,4,HFA,F,114,P25,25.0,131.32
8363,4,HFA,F,114,P50,50.0,135.541
8364,4,HFA,F,114,P75,75.0,139.762
8365,4,HFA,F,114,P85,85.0,142.027
8366,4,HFA,F,114,P90,90.0,143.561
8367,4,HFA,F,114,P95,95.0,145.834
8368,4,HFA,F,114,P97,97.0,147.311
8369,4,HFA,F,114,P99,99.0,150.099
8370,4,HFA,F,114,P999,99.9,154.879
8371,4,HFA,F,115,P01,0.1,116.642
8372,4,HFA,F,115,P1,1.0,121.44
8373,4,HFA,F,115,P3,3.0,124.239
8374,4,HFA,F,115,P5,5.0,125.721
8375,4,HFA,F,115,P10,10.0,128.003
8376,4,HFA,F,115,P15,15.0,129.543
8377,4,HFA,F,115,P25,25.0,131.816
8378,4,HFA,F,115,P50,50.0,136.053
8379,4,HFA,F,115,P75,75.0,140.29
8380,4,HFA,F,115,P85,85.0,142.564
8381,4,HFA,F,115,P90,90.0,144.103
8382,4,HFA,F,115,P95,95.0,146.386
8383,4,HFA,F,115,P97,97.0,147.868
8384,4,HFA,F,115,P99,99.0,150.666
8385,4,HFA,F,115,P999,99.9,155.465
8386,4,HFA,F,116,P01,0.1,117.086
8387,4,HFA,F,116,P1,1.0,121.902
8388,4,HFA,F,116,P3,3.0,124.711
8389,4,HFA,F,116,P5,5.0,126.198
8390,4,HFA,F,116,P10,10.0,128.488
8391,4,HFA,F,116,P15,15.0,130.033
8392,4,HFA,F,116,P25,25.0,132.315
8393,4,HFA,F,116,P50,50.0,136.567
8394,4,HFA,F,116,P75,75.0,140.819
8395,4,HFA,F,116,P85,85.0,143.101
8396,4,HFA,F,116,P90,90.0,144.646
8397,4,HFA,F,116,P95,95.0,146.936
8398,4,HFA,F,116,P97,97.0,148.423
8399,4,HFA,F,116,P99,99.0,151.232
8400,4,HFA,F,116,P999,99.9,156.048
8401,4,HFA,F,117,P01,0.1,117.528
8402,4,HFA,F,117,P1,1.0,122.362
8403,4,HFA,F,117,P3,3.0,125.181
8404,4,HFA,F,117,P5,5.0,126.674
8405,4,HFA,F,117,P10,10.0,128.973
8406,4,HFA,F,117,P15,15.0,130.524
8407,4,HFA,F,117,P25,25.0,132.814
8408,4,HFA,F,117,P50,50.0,137.082
8409,4,HFA,F,117,P75,75.0,141.35
8410,4,HFA,F,117,P85,85.0,143.64
8411,4,HFA,F,117,P90,90.0,145.191
8412,4,HFA,F,117,P95,95.0,147.49
8413,4,HFA,F,117,P97,97.0,148.983
8414,4,HFA,F,117,P99,99.0,151.803
8415,4,HFA,F,117,P999,99.9,156.636
8416,4,HFA,F,118,P01,0.1,117.971
8417,4,HFA,F,118,P1,1.0,122.823
8418,4,HFA,F,118,P3,3.0,125.653
8419,4,HFA,F,118,P5,5.0,127.151
8420,4,HFA,F,118,P10,10.0,129.459
8421,4,HFA,F,118,P15,15.0,131.016
8422,4,HFA,F,118,P25,25.0,133.315
8423,4,HFA,F,118,P50,50.0,137.599
8424,4,HFA,F,118,P75,75.0,141.883
8425,4,HFA,F,118,P85,85.0,144.182
8426,4,HFA,F,118,P90,90.0,145.739
8427,4,HFA,F,118,P95,95.0,148.046
8428,4,HFA,F,118,P97,97.0,149.545
8429,4,HFA,F,118,P99,99.0,152.375
8430,4,HFA,F,118,P999,99.9,157.226
8431,4,HFA,F,119,P01,0.1,118.419
8432,4,HFA,F,119,P1,1.0,123.288
8433,4,HFA,F,119,P3,3.0,126.128
8434,4,HFA,F,119,P5,5.0,127.632
8435,4,HFA,F,119,P10,10.0,129.948
8436,4,HFA,F,119,P15,15.0,131.51
8437,4,HFA,F,119,P25,25.0,133.817
8438,4,HFA,F,119,P50,50.0,138.117
8439,4,HFA,F,119,P75,75.0,142.416
8440,4,HFA,F,119,P85,85.0,144.723
8441,4,HFA,F,119,P90,90.0,146.285
8442,4,HFA,F,119,P95,95.0,148.601
8443,4,HFA,F,119,P97,97.0,150.105
8444,4,HFA,F,119,P99,99.0,152.945
8445,4,HFA,F,119,P999,99.9,157.814
8446,4,HFA,F,120,P01,0.1,118.869
8447,4,HFA,F,120,P1,1.0,123.755
8448,4,HFA,F,120,P3,3.0,126.605
8449,4,HFA,F,120,P5,5.0,128.115
8450,4,HFA,F,120,P10,10.0,130.439
8451,4,HFA,F,120,P15,15.0,132.007
8452,4,HFA,F,120,P25,25.0,134.322
8453,4,HFA,F,120,P50,50.0,138.636
8454,4,HFA,F,120,P75,75.0,142.951
8455,4,HFA,F,120,P85,85.0,145.266
8456,4,HFA,F,120,P90,90.0,146.834
8457,4,HFA,F,120,P95,95.0,149.158
8458,4,HFA,F,120,P97,97.0,150.667
8459,4,HFA,F,120,P99,99.0,153.517
8460,4,HFA,F,120,P999,99.9,158.404
8461,4,HFA,F,121,P01,0.1,119.325
8462,4,HFA,F,121,P1,1.0,124.227
8463,4,HFA,F,121,P3,3.0,127.087
8464,4,HFA,F,121,P5,5.0,128.601
8465,4,HFA,F,121,P10,10.0,130.933
8466,4,HFA,F,121,P15,15.0,132.506
8467,4,HFA,F,121,P25,25.0,134.829
8468,4,HFA,F,121,P50,50.0,139.158
8469,4,HFA,F,121,P75,75.0,143.486
8470,4,HFA,F,121,P85,85.0,145.809
8471,4,HFA,F,121,P90,90.0,147.382
8472,4,HFA,F,121,P95,95.0,149.714
8473,4,HFA,F,121,P97,97.0,151.228
8474,4,HFA,F,121,P99,99.0,154.088
8475,4,HFA,F,121,P999,99.9,158.99
8476,4,HFA,F,122,P01,0.1,119.777
8477,4,HFA,F,122,P1,1.0,124.697
8478,4,HFA,F,122,P3,3.0,127.567
8479,4,HFA,F,122,P5,5.0,129.086
8480,4,HFA,F,122,P10,10.0,131.426
8481,4,HFA,F,122,P15,15.0,133.005
8482,4,HFA,F,122,P25,25.0,135.336
8483,4,HFA,F,122,P50,50.0,139.68
8484,4,HFA,F,122,P75,75.0,144.024
8485,4,HFA,F,122,P85,85.0,146.356
8486,4,HFA,F,122,P90,90.0,147.934
8487,4,HFA,F,122,P95,95.0,150.274
8488,4,HFA,F,122,P97,97.0,151.794
8489,4,HFA,F,122,P99,99.0,154.664
8490,4,HFA,F,122,P999,99.9,159.583
8491,4,HFA,F,123,P01,0.1,120.236
8492,4,HFA,F,123,P1,1.0,125.172
8493,4,HFA,F,123,P3,3.0,128.051
8494,4,HFA,F,123,P5,5.0,129.576
8495,4,HFA,F,123,P10,10.0,131.923
8496,4,HFA,F,123,P15,15.0,133.507
8497,4,HFA,F,123,P25,25.0,135.846
8498,4,HFA,F,123,P50,50.0,140.205
8499,4,HFA,F,123,P75,75.0,144.563
8500,4,HFA,F,123,P85,85.0,146.902
8501,4,HFA,F,123,P90,90.0,148.486
8502,4,HFA,F,123,P95,95.0,150.834
8503,4,HFA,F,123,P97,97.0,152.359
8504,4,HFA,F,123,P99,99.0,155.238
8505,4,HFA,F,123,P999,99.9,160.174
8506,4,HFA,F,124,P01,0.1,120.696
8507,4,HFA,F,124,P1,1.0,125.648
8508,4,HFA,F,124,P3,3.0,128.537
8509,4,HFA,F,124,P5,5.0,130.067
8510,4,HFA,F,124,P10,10.0,132.422
8511,4,HFA,F,124,P15,15.0,134.012
8512,4,HFA,F,124,P25,25.0,136.358
8513,4,HFA,F,124,P50,50.0,140.731
8514,4,HFA,F,124,P75,75.0,145.104
8515,4,HFA,F,124,P85,85.0,147.451
8516,4,HFA,F,124,P90,90.0,149.04
8517,4,HFA,F,124,P95,95.0,151.396
8518,4,HFA,F,124,P97,97.0,152.925
8519,4,HFA,F,124,P99,99.0,155.814
8520,4,HFA,F,124,P999,99.9,160.767
8521,4,HFA,F,125,P01,0.1,121.157
8522,4,HFA,F,125,P1,1.0,126.127
8523,4,HFA,F,125,P3,3.0,129.025
8524,4,HFA,F,125,P5,5.0,130.56
8525,4,HFA,F,125,P10,10.0,132.923
8526,4,HFA,F,125,P15,15.0,134.517
8527,4,HFA,F,125,P25,25.0,136.872
8528,4,HFA,F,125,P50,50.0,141.259
8529,4,HFA,F,125,P75,75.0,145.647
8530,4,HFA,F,125,P85,85.0,148.001
8531,4,HFA,F,125,P90,90.0,149.596
8532,4,HFA,F,125,P95,95.0,151.959
8533,4,HFA,F,125,P97,97.0,153.494
8534,4,HFA,F,125,P99,99.0,156.392
8535,4,HFA,F,125,P999,99.9,161.361
8536,4,HFA,F,126,P01,0.1,121.621
8537,4,HFA,F,126,P1,1.0,126.606
8538,4,HFA,F,126,P3,3.0,129.514
8539,4,HFA,F,126,P5,5.0,131.054
8540,4,HFA,F,126,P10,10.0,133.425
8541,4,HFA,F,126,P15,15.0,135.025
8542,4,HFA,F,126,P25,25.0,137.387
8543,4,HFA,F,126,P50,50.0,141.789
8544,4,HFA,F,126,P75,75.0,146.191
8545,4,HFA,F,126,P85,85.0,148.554
8546,4,HFA,F,126,P90,90.0,150.153
8547,4,HFA,F,126,P95,95.0,152.524
8548,4,HFA,F,126,P97,97.0,154.064
8549,4,HFA,F,126,P99,99.0,156.972
8550,4,HFA,F,126,P999,99.9,161.958
8551,4,HFA,F,127,P01,0.1,122.09
8552,4,HFA,F,127,P1,1.0,127.091
8553,4,HFA,F,127,P3,3.0,130.008
8554,4,HFA,F,127,P5,5.0,131.552
8555,4,HFA,F,127,P10,10.0,133.931
8556,4,HFA,F,127,P15,15.0,135.535
8557,4,HFA,F,127,P25,25.0,137.905
8558,4,HFA,F,127,P50,50.0,142.321
8559,4,HFA,F,127,P75,75.0,146.736
8560,4,HFA,F,127,P85,85.0,149.106
8561,4,HFA,F,127,P90,90.0,150.711
8562,4,HFA,F,127,P95,95.0,153.089
8563,4,HFA,F,127,P97,97.0,154.634
8564,4,HFA,F,127,P99,99.0,157.551
8565,4,HFA,F,127,P999,99.9,162.552
8566,4,HFA,F,128,P01,0.1,122.56
8567,4,HFA,F,128,P1,1.0,127.576
8568,4,HFA,F,128,P3,3.0,130.502
8569,4,HFA,F,128,P5,5.0,132.052
8570,4,HFA,F,128,P10,10.0,134.437
8571,4,HFA,F,128,P15,15.0,136.047
8572,4,HFA,F,128,P25,25.0,138.424
8573,4,HFA,F,128,P50,50.0,142.853
8574,4,HFA,F,128,P75,75.0,147.283
8575,4,HFA,F,128,P85,85.0,149.66
8576,4,HFA,F,128,P90,90.0,151.269
8577,4,HFA,F,128,P95,95.0,153.655
8578,4,HFA,F,128,P97,97.0,155.205
8579,4,HFA,F,128,P99,99.0,158.13
8580,4,HFA,F,128,P999,99.9,163.147
8581,4,HFA,F,129,P01,0.1,123.031
8582,4,HFA,F,129,P1,1.0,128.063
8583,4,HFA,F,129,P3,3.0,130.998
8584,4,HFA,F,129,P5,5.0,132.552
8585,4,HFA,F,129,P10,10.0,134.946
8586,4,HFA,F,129,P15,15.0,136.56
8587,4,HFA,F,129,P25,25.0,138.944
8588,4,HFA,F,129,P50,50.0,143.387
8589,4,HFA,F,129,P75,75.0,147.83
8590,4,HFA,F,129,P85,85.0,150.215
8591,4,HFA,F,129,P90,90.0,151.829
8592,4,HFA,F,129,P95,95.0,154.222
8593,4,HFA,F,129,P97,97.0,155.777
8594,4,HFA,F,129,P99,99.0,158.712
8595,4,HFA,F,129,P999,99.9,163.743
8596,4,HFA,F,130,P01,0.1,123.504
8597,4,HFA,F,130,P1,1.0,128.551
8598,4,HFA,F,130,P3,3.0,131.495
8599,4,HFA,F,130,P5,5.0,133.054
8600,4,HFA,F,130,P10,10.0,135.454
8601,4,HFA,F,130,P15,15.0,137.074
8602,4,HFA,F,130,P25,25.0,139.466
8603,4,HFA,F,130,P50,50.0,143.922
8604,4,HFA,F,130,P75,75.0,148.379
8605,4,HFA,F,130,P85,85.0,150.77
8606,4,HFA,F,130,P90,90.0,152.39
8607,4,HFA,F,130,P95,95.0,154.791
8608,4,HFA,F,130,P97,97.0,156.349
8609,4,HFA,F,130,P99,99.0,159.293
8610,4,HFA,F,130,P999,99.9,164.341
8611,4,HFA,F,131,P01,0.1,123.976
8612,4,HFA,F,131,P1,1.0,129.039
8613,4,HFA,F,131,P3,3.0,131.992
8614,4,HFA,F,131,P5,5.0,133.556
8615,4,HFA,F,131,P10,10.0,135.964
8616,4,HFA,F,131,P15,15.0,137.588
8617,4,HFA,F,131,P25,25.0,139.987
8618,4,HFA,F,131,P50,50.0,144.458
8619,4,HFA,F,131,P75,75.0,148.928
8620,4,HFA,F,131,P85,85.0,151.327
8621,4,HFA,F,131,P90,90.0,152.951
8622,4,HFA,F,131,P95,95.0,155.359
8623,4,HFA,F,131,P97,97.0,156.923
8624,4,HFA,F,131,P99,99.0,159.876
8625,4,HFA,F,131,P999,99.9,164.939
8626,4,HFA,F,132,P01,0.1,124.454
8627,4,HFA,F,132,P1,1.0,129.531
8628,4,HFA,F,132,P3,3.0,132.492
8629,4,HFA,F,132,P5,5.0,134.06
8630,4,HFA,F,132,P10,10.0,136.475
8631,4,HFA,F,132,P15,15.0,138.104
8632,4,HFA,F,132,P25,25.0,140.51
8633,4,HFA,F,132,P50,50.0,144.993
8634,4,HFA,F,132,P75,75.0,149.476
8635,4,HFA,F,132,P85,85.0,151.882
8636,4,HFA,F,132,P90,90.0,153.511
8637,4,HFA,F,132,P95,95.0,155.925
8638,4,HFA,F,132,P97,97.0,157.494
8639,4,HFA,F,132,P99,99.0,160.455
8640,4,HFA,F,132,P999,99.9,165.532
8641,4,HFA,F,133,P01,0.1,124.931
8642,4,HFA,F,133,P1,1.0,130.022
8643,4,HFA,F,133,P3,3.0,132.992
8644,4,HFA,F,133,P5,5.0,134.565
8645,4,HFA,F,133,P10,10.0,136.986
8646,4,HFA,F,133,P15,15.0,138.62
8647,4,HFA,F,133,P25,25.0,141.032
8648,4,HFA,F,133,P50,50.0,145.528
8649,4,HFA,F,133,P75,75.0,150.024
8650,4,HFA,F,133,P85,85.0,152.436
8651,4,HFA,F,133,P90,90.0,154.07
8652,4,HFA,F,133,P95,95.0,156.491
8653,4,HFA,F,133,P97,97.0,158.064
8654,4,HFA,F,133,P99,99.0,161.034
8655,4,HFA,F,133,P999,99.9,166.125
8656,4,HFA,F,134,P01,0.1,125.408
8657,4,HFA,F,134,P1,1.0,130.513
8658,4,HFA,F,134,P3,3.0,133.491
8659,4,HFA,F,134,P5,5.0,135.068
8660,4,HFA,F,134,P10,10.0,137.497
8661,4,HFA,F,134,P15,15.0,139.135
8662,4,HFA,F,134,P25,25.0,141.554
8663,4,HFA,F,134,P50,50.0,146.062
8664,4,HFA,F,134,P75,75.0,150.57
8665,4,HFA,F,134,P85,85.0,152.99
8666,4,HFA,F,134,P90,90.0,154.628
8667,4,HFA,F,134,P95,95.0,157.056
8668,4,HFA,F,134,P97,97.0,158.633
8669,4,HFA,F,134,P99,99.0,161.611
8670,4,HFA,F,134,P999,99.9,166.717
8671,4,HFA,F,135,P01,0.1,125.888
8672,4,HFA,F,135,P1,1.0,131.007
8673,4,HFA,F,135,P3,3.0,133.992
8674,4,HFA,F,135,P5,5.0,135.573
8675,4,HFA,F,135,P10,10.0,138.008
8676,4,HFA,F,135,P15,15.0,139.65
8677,4,HFA,F,135,P25,25.0,142.075
8678,4,HFA,F,135,P50,50.0,146.595
8679,4,HFA,F,135,P75,75.0,151.115
8680,4,HFA,F,135,P85,85.0,153.54
8681,4,HFA,F,135,P90,90.0,155.183
8682,4,HFA,F,135,P95,95.0,157.617
8683,4,HFA,F,135,P97,97.0,159.198
8684,4,HFA,F,135,P99,99.0,162.184
8685,4,HFA,F,135,P999,99.9,167.302
8686,4,HFA,F,136,P01,0.1,126.362
8687,4,HFA,F,136,P1,1.0,131.495
8688,4,HFA,F,136,P3,3.0,134.489
8689,4,HFA,F,136,P5,5.0,136.074
8690,4,HFA,F,136,P10,10.0,138.515
8691,4,HFA,F,136,P15,15.0,140.162
8692,4,HFA,F,136,P25,25.0,142.594
8693,4,HFA,F,136,P50,50.0,147.126
8694,4,HFA,F,136,P75,75.0,151.658
8695,4,HFA,F,136,P85,85.0,154.09
8696,4,HFA,F,136,P90,90.0,155.737
8697,4,HFA,F,136,P95,95.0,158.178
8698,4,HFA,F,136,P97,97.0,159.764
8699,4,HFA,F,136,P99,99.0,162.758
8700,4,HFA,F,136,P999,99.9,167.89
8701,4,HFA,F,137,P01,0.1,126.839
8702,4,HFA,F,137,P1,1.0,131.984
8703,4,HFA,F,137,P3,3.0,134.986
8704,4,HFA,F,137,P5,5.0,136.575
8705,4,HFA,F,137,P10,10.0,139.022
8706,4,HFA,F,137,P15,15.0,140.673
8707,4,HFA,F,137,P25,25.0,143.111
8708,4,HFA,F,137,P50,50.0,147.655
8709,4,HFA,F,137,P75,75.0,152.198
8710,4,HFA,F,137,P85,85.0,154.636
8711,4,HFA,F,137,P90,90.0,156.287
8712,4,HFA,F,137,P95,95.0,158.735
8713,4,HFA,F,137,P97,97.0,160.324
8714,4,HFA,F,137,P99,99.0,163.325
8715,4,HFA,F,137,P999,99.9,168.471
8716,4,HFA,F,138,P01,0.1,127.313
8717,4,HFA,F,138,P1,1.0,132.472
8718,4,HFA,F,138,P3,3.0,135.48
8719,4,HFA,F,138,P5,5.0,137.073
8720,4,HFA,F,138,P10,10.0,139.527
8721,4,HFA,F,138,P15,15.0,141.182
8722,4,HFA,F,138,P25,25.0,143.626
8723,4,HFA,F,138,P50,50.0,148.18
8724,4,HFA,F,138,P75,75.0,152.735
8725,4,HFA,F,138,P85,85.0,155.179
8726,4,HFA,F,138,P90,90.0,156.834
8727,4,HFA,F,138,P95,95.0,159.287
8728,4,HFA,F,138,P97,97.0,160.881
8729,4,HFA,F,138,P99,99.0,163.889
8730,4,HFA,F,138,P999,99.9,169.047
8731,4,HFA,F,139,P01,0.1,127.785
8732,4,HFA,F,139,P1,1.0,132.955
8733,4,HFA,F,139,P3,3.0,135.971
8734,4,HFA,F,139,P5,5.0,137.568
8735,4,HFA,F,139,P10,10.0,140.028
8736,4,HFA,F,139,P15,15.0,141.687
8737,4,HFA,F,139,P25,25.0,144.137
8738,4,HFA,F,139,P50,50.0,148.702
8739,4,HFA,F,139,P75,75.0,153.268
8740,4,HFA,F,139,P85,85.0,155.718
8741,4,HFA,F,139,P90,90.0,157.377
8742,4,HFA,F,139,P95,95.0,159.836
8743,4,HFA,F,139,P97,97.0,161.433
8744,4,HFA,F,139,P99,99.0,164.449
8745,4,HFA,F,139,P999,99.9,169.62
8746,4,HFA,F,140,P01,0.1,128.257
8747,4,HFA,F,140,P1,1.0,133.439
8748,4,HFA,F,140,P3,3.0,136.461
8749,4,HFA,F,140,P5,5.0,138.062
8750,4,HFA,F,140,P10,10.0,140.526
8751,4,HFA,F,140,P15,15.0,142.189
8752,4,HFA,F,140,P25,25.0,144.644
8753,4,HFA,F,140,P50,50.0,149.22
8754,4,HFA,F,140,P75,75.0,153.795
8755,4,HFA,F,140,P85,85.0,156.25
8756,4,HFA,F,140,P90,90.0,157.913
8757,4,HFA,F,140,P95,95.0,160.378
8758,4,HFA,F,140,P97,97.0,161.978
8759,4,HFA,F,140,P99,99.0,165.001
8760,4,HFA,F,140,P999,99.9,170.182
8761,4,HFA,F,141,P01,0.1,128.721
8762,4,HFA,F,141,P1,1.0,133.915
8763,4,HFA,F,141,P3,3.0,136.944
8764,4,HFA,F,141,P5,5.0,138.548
8765,4,HFA,F,141,P10,10.0,141.018
8766,4,HFA,F,141,P15,15.0,142.685
8767,4,HFA,F,141,P25,25.0,145.146
8768,4,HFA,F,141,P50,50.0,149.732
8769,4,HFA,F,141,P75,75.0,154.318
8770,4,HFA,F,141,P85,85.0,156.779
8771,4,HFA,F,141,P90,90.0,158.446
8772,4,HFA,F,141,P95,95.0,160.916
8773,4,HFA,F,141,P97,97.0,162.52
8774,4,HFA,F,141,P99,99.0,165.55
8775,4,HFA,F,141,P999,99.9,170.744
8776,4,HFA,F,142,P01,0.1,129.184
8777,4,HFA,F,142,P1,1.0,134.389
8778,4,HFA,F,142,P3,3.0,137.425
8779,4,HFA,F,142,P5,5.0,139.032
8780,4,HFA,F,142,P10,10.0,141.507
8781,4,HFA,F,142,P15,15.0,143.177
8782,4,HFA,F,142,P25,25.0,145.643
8783,4,HFA,F,142,P50,50.0,150.239
8784,4,HFA,F,142,P75,75.0,154.835
8785,4,HFA,F,142,P85,85.0,157.301
8786,4,HFA,F,142,P90,90.0,158.971
8787,4,HFA,F,142,P95,95.0,161.446
8788,4,HFA,F,142,P97,97.0,163.053
8789,4,HFA,F,142,P99,99.0,166.089
8790,4,HFA,F,142,P999,99.9,171.294
8791,4,HFA,F,143,P01,0.1,129.642
8792,4,HFA,F,143,P1,1.0,134.857
8793,4,HFA,F,143,P3,3.0,137.899
8794,4,HFA,F,143,P5,5.0,139.51
