indicador_codigo,sexo_codigo,meses,l,m,s,stdev,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,source
TALLA_EDAD,F,121,1.0,139.1575,0.04612,6.4179,119.325,124.227,127.087,128.601,130.933,132.506,134.829,139.158,143.486,145.809,147.382,149.714,151.228,154.088,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,122,1.0,139.6803,0.04611,6.4407,119.777,124.697,127.567,129.086,131.426,133.005,135.336,139.68,144.024,146.356,147.934,150.274,151.794,154.664,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,123,1.0,140.2049,0.04609,6.462,120.236,125.172,128.051,129.576,131.923,133.507,135.846,140.205,144.563,146.902,148.486,150.834,152.359,155.238,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,124,1.0,140.7313,0.04607,6.4835,120.696,125.648,128.537,130.067,132.422,134.012,136.358,140.731,145.104,147.451,149.04,151.396,152.925,155.814,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,125,1.0,141.2594,0.04605,6.505,121.157,126.127,129.025,130.56,132.923,134.517,136.872,141.259,145.647,148.001,149.596,151.959,153.494,156.392,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,126,1.0,141.7892,0.04603,6.5266,121.621,126.606,129.514,131.054,133.425,135.025,137.387,141.789,146.191,148.554,150.153,152.524,154.064,156.972,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,127,1.0,142.3206,0.046,6.5467,122.09,127.091,130.008,131.552,133.931,135.535,137.905,142.321,146.736,149.106,150.711,153.089,154.634,157.551,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,128,1.0,142.8534,0.04597,6.567,122.56,127.576,130.502,132.052,134.437,136.047,138.424,142.853,147.283,149.66,151.269,153.655,155.205,158.13,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,129,1.0,143.3874,0.04594,6.5872,123.031,128.063,130.998,132.552,134.946,136.56,138.944,143.387,147.83,150.215,151.829,154.222,155.777,158.712,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,130,1.0,143.9222,0.04591,6.6075,123.504,128.551,131.495,133.054,135.454,137.074,139.466,143.922,148.379,150.77,152.39,154.791,156.349,159.293,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,131,1.0,144.4575,0.04588,6.6277,123.976,129.039,131.992,133.556,135.964,137.588,139.987,144.458,148.928,151.327,152.951,155.359,156.923,159.876,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,132,1.0,144.9929,0.04584,6.6465,124.454,129.531,132.492,134.06,136.475,138.104,140.51,144.993,149.476,151.882,153.511,155.925,157.494,160.455,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,133,1.0,145.528,0.0458,6.6652,124.931,130.022,132.992,134.565,136.986,138.62,141.032,145.528,150.024,152.436,154.07,156.491,158.064,161.034,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,134,1.0,146.0622,0.04576,6.6838,125.408,130.513,133.491,135.068,137.497,139.135,141.554,146.062,150.57,152.99,154.628,157.056,158.633,161.611,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,135,1.0,146.5951,0.04571,6.7009,125.888,131.007,133.992,135.573,138.008,139.65,142.075,146.595,151.115,153.54,155.183,157.617,159.198,162.184,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,136,1.0,147.1262,0.04567,6.7193,126.362,131.495,134.489,136.074,138.515,140.162,142.594,147.126,151.658,154.09,155.737,158.178,159.764,162.758,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,137,1.0,147.6548,0.04562,6.736,126.839,131.984,134.986,136.575,139.022,140.673,143.111,147.655,152.198,154.636,156.287,158.735,160.324,163.325,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,138,1.0,148.1804,0.04557,6.7526,127.313,132.472,135.48,137.073,139.527,141.182,143.626,148.18,152.735,155.179,156.834,159.287,160.881,163.889,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,139,1.0,148.7023,0.04552,6.7689,127.785,132.955,135.971,137.568,140.028,141.687,144.137,148.702,153.268,155.718,157.377,159.836,161.433,164.449,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,140,1.0,149.2197,0.04546,6.7835,128.257,133.439,136.461,138.062,140.526,142.189,144.644,149.22,153.795,156.25,157.913,160.378,161.978,165.001,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,141,1.0,149.7322,0.04541,6.7993,128.721,133.915,136.944,138.548,141.018,142.685,145.146,149.732,154.318,156.779,158.446,160.916,162.52,165.55,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,142,1.0,150.239,0.04535,6.8133,129.184,134.389,137.425,139.032,141.507,143.177,145.643,150.239,154.835,157.301,158.971,161.446,163.053,166.089,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,143,1.0,150.7394,0.04529,6.827,129.642,134.857,137.899,139.51,141.99,143.664,146.135,150.739,155.344,157.815,159.489,161.969,163.58,166.621,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,144,1.0,151.2327,0.04523,6.8403,130.095,135.32,138.368,139.981,142.467,144.143,146.619,151.233,155.846,158.322,159.999,162.484,164.098,167.146,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,145,1.0,151.7182,0.04516,6.8516,130.545,135.779,138.832,140.448,142.938,144.617,147.097,151.718,156.34,158.819,160.499,162.988,164.605,167.657,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,146,1.0,152.1951,0.0451,6.864,130.984,136.227,139.285,140.905,143.399,145.081,147.565,152.195,156.825,159.309,160.992,163.485,165.105,168.163,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,147,1.0,152.6628,0.04503,6.8744,131.419,136.671,139.733,141.355,143.853,145.538,148.026,152.663,157.3,159.788,161.473,163.97,165.592,168.655,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,148,1.0,153.1206,0.04497,6.8858,131.842,137.102,140.17,141.794,144.296,145.984,148.476,153.121,157.765,160.257,161.945,164.447,166.071,169.139,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,149,1.0,153.5678,0.0449,6.8952,132.26,137.527,140.599,142.226,144.731,146.421,148.917,153.568,158.219,160.714,162.404,164.909,166.536,169.608,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,150,1.0,154.0041,0.04483,6.904,132.669,137.943,141.019,142.648,145.156,146.849,149.347,154.004,158.661,161.16,162.852,165.36,166.989,170.065,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,151,1.0,154.429,0.04476,6.9122,133.069,138.349,141.428,143.059,145.571,147.265,149.767,154.429,159.091,161.593,163.287,165.799,167.43,170.509,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,152,1.0,154.8423,0.04468,6.9184,133.463,138.748,141.83,143.463,145.976,147.672,150.176,154.842,159.509,162.013,163.709,166.222,167.854,170.937,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,153,1.0,155.2437,0.04461,6.9254,133.843,139.133,142.218,143.852,146.368,148.066,150.573,155.244,159.915,162.421,164.119,166.635,168.269,171.355,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,154,1.0,155.633,0.04454,6.9319,134.212,139.507,142.596,144.231,146.749,148.449,150.958,155.633,160.308,162.817,164.517,167.035,168.67,171.759,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,155,1.0,156.0101,0.04446,6.9362,134.576,139.874,142.965,144.601,147.121,148.821,151.332,156.01,160.689,163.199,164.899,167.419,169.056,172.146,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,156,1.0,156.3748,0.04439,6.9415,134.924,140.227,143.319,144.957,147.479,149.18,151.693,156.375,161.057,163.569,165.271,167.793,169.43,172.523,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,157,1.0,156.7269,0.04431,6.9446,135.267,140.571,143.666,145.304,147.827,149.529,152.043,156.727,161.411,163.924,165.627,168.15,169.788,172.882,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,158,1.0,157.0666,0.04423,6.9471,135.599,140.905,144.001,145.64,148.164,149.866,152.381,157.067,161.752,164.267,165.97,168.493,170.133,173.228,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,159,1.0,157.3936,0.04415,6.9489,135.92,141.228,144.324,145.964,148.488,150.191,152.707,157.394,162.081,164.596,166.299,168.824,170.463,173.559,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,160,1.0,157.7082,0.04408,6.9518,136.226,141.536,144.633,146.274,148.799,150.503,153.019,157.708,162.397,164.913,166.617,169.143,170.783,173.88,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,161,1.0,158.0102,0.044,6.9524,136.526,141.836,144.934,146.574,149.1,150.804,153.321,158.01,162.7,165.216,166.92,169.446,171.086,174.184,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,162,1.0,158.2997,0.04392,6.9525,136.815,142.126,145.223,146.864,149.39,151.094,153.61,158.3,162.989,165.506,167.21,169.736,171.376,174.474,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,163,1.0,158.5771,0.04384,6.952,137.094,142.404,145.502,147.142,149.668,151.372,153.888,158.577,163.266,165.782,167.486,170.012,171.652,174.75,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,164,1.0,158.8425,0.04376,6.9509,137.362,142.672,145.769,147.409,149.935,151.638,154.154,158.842,163.531,166.047,167.75,170.276,171.916,175.013,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,165,1.0,159.0961,0.04369,6.9509,137.616,142.926,146.023,147.663,150.188,151.892,154.408,159.096,163.784,166.3,168.004,170.529,172.169,175.266,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,166,1.0,159.3382,0.04361,6.9487,137.865,143.173,146.269,147.909,150.433,152.136,154.651,159.338,164.025,166.54,168.243,170.768,172.407,175.503,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,167,1.0,159.5691,0.04353,6.946,138.104,143.41,146.505,148.144,150.667,152.37,154.884,159.569,164.254,166.768,168.471,170.994,172.633,175.728,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,168,1.0,159.789,0.04345,6.9428,138.334,143.638,146.731,148.369,150.891,152.593,155.106,159.789,164.472,166.985,168.687,171.209,172.847,175.94,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,169,1.0,159.9983,0.04337,6.9391,138.555,143.855,146.947,148.584,151.105,152.806,155.318,159.998,164.679,167.19,168.891,171.412,173.049,176.141,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,170,1.0,160.1971,0.0433,6.9365,138.762,144.06,147.151,148.788,151.308,153.008,155.518,160.197,164.876,167.386,169.087,171.607,173.243,176.334,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,171,1.0,160.3857,0.04322,6.9319,138.965,144.26,147.348,148.984,151.502,153.201,155.71,160.386,165.061,167.57,169.269,171.788,173.423,176.512,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,172,1.0,160.5643,0.04314,6.9267,139.159,144.45,147.537,149.171,151.687,153.385,155.892,160.564,165.236,167.743,169.441,171.958,173.592,176.678,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,173,1.0,160.7332,0.04307,6.9228,139.34,144.628,147.713,149.346,151.861,153.558,156.064,160.733,165.403,167.908,169.605,172.12,173.754,176.838,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,174,1.0,160.8927,0.04299,6.9168,139.518,144.802,147.884,149.516,152.028,153.724,156.227,160.893,165.558,168.061,169.757,172.27,173.902,176.984,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,175,1.0,161.043,0.04292,6.912,139.683,144.963,148.043,149.674,152.185,153.879,156.381,161.043,165.705,168.207,169.901,172.412,174.043,177.123,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,176,1.0,161.1845,0.04284,6.9051,139.846,145.121,148.197,149.827,152.335,154.028,156.527,161.184,165.842,168.341,170.034,172.542,174.172,177.248,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,177,1.0,161.3176,0.04277,6.8996,139.996,145.267,148.341,149.969,152.475,154.167,156.664,161.318,165.971,168.469,170.16,172.666,174.294,177.368,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,178,1.0,161.4425,0.0427,6.8936,140.14,145.406,148.477,150.104,152.608,154.298,156.793,161.442,166.092,168.587,170.277,172.781,174.408,177.479,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,179,1.0,161.5596,0.04263,6.8873,140.276,145.537,148.606,150.231,152.733,154.421,156.914,161.56,166.205,168.698,170.386,172.888,174.513,177.582,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,180,1.0,161.6692,0.04255,6.879,140.411,145.666,148.731,150.354,152.853,154.54,157.029,161.669,166.309,168.799,170.485,172.984,174.607,177.672,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,181,1.0,161.7717,0.04248,6.8721,140.535,145.785,148.847,150.468,152.965,154.649,157.137,161.772,166.407,168.894,170.579,173.075,174.697,177.759,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,182,1.0,161.8673,0.04241,6.8648,140.653,145.897,148.956,150.576,153.07,154.752,157.237,161.867,166.498,168.982,170.665,173.159,174.779,177.837,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,183,1.0,161.9564,0.04235,6.8589,140.761,146.0,149.056,150.675,153.166,154.848,157.33,161.956,166.583,169.065,170.746,173.238,174.856,177.912,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,184,1.0,162.0393,0.04228,6.851,140.868,146.101,149.154,150.77,153.259,154.939,157.418,162.039,166.66,169.14,170.819,173.308,174.925,177.977,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,185,1.0,162.1164,0.04221,6.8429,140.97,146.197,149.246,150.861,153.347,155.024,157.501,162.116,166.732,169.209,170.886,173.372,174.987,178.035,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,186,1.0,162.188,0.04214,6.8346,141.067,146.288,149.334,150.946,153.429,155.104,157.578,162.188,166.798,169.272,170.947,173.43,175.042,178.088,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,187,1.0,162.2542,0.04208,6.8277,141.155,146.371,149.413,151.024,153.504,155.178,157.649,162.254,166.859,169.331,171.004,173.485,175.096,178.138,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,188,1.0,162.3154,0.04201,6.8189,141.244,146.452,149.491,151.099,153.577,155.248,157.716,162.315,166.915,169.383,171.054,173.531,175.14,178.178,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,189,1.0,162.3719,0.04195,6.8115,141.323,146.526,149.561,151.168,153.643,155.312,157.778,162.372,166.966,169.432,171.101,173.576,175.183,178.218,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,190,1.0,162.4239,0.04189,6.8039,141.398,146.596,149.627,151.232,153.704,155.372,157.835,162.424,167.013,169.476,171.143,173.615,175.221,178.252,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,191,1.0,162.4717,0.04182,6.7946,141.475,146.665,149.693,151.296,153.764,155.43,157.889,162.472,167.055,169.514,171.179,173.648,175.251,178.278,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,192,1.0,162.5156,0.04176,6.7867,141.543,146.727,149.751,151.353,153.818,155.482,157.938,162.516,167.093,169.55,171.213,173.679,175.28,178.304,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,193,1.0,162.556,0.0417,6.7786,141.609,146.787,149.807,151.406,153.869,155.53,157.984,162.556,167.128,169.582,171.243,173.706,175.305,178.325,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,194,1.0,162.5933,0.04164,6.7704,141.671,146.843,149.86,151.457,153.917,155.576,158.027,162.593,167.16,169.61,171.27,173.73,175.327,178.344,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,195,1.0,162.6276,0.04158,6.7621,141.731,146.897,149.91,151.505,153.962,155.619,158.067,162.628,167.189,169.636,171.294,173.75,175.346,178.358,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,196,1.0,162.6594,0.04152,6.7536,141.789,146.948,149.957,151.551,154.004,155.66,158.104,162.659,167.215,169.659,171.315,173.768,175.362,178.371,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,197,1.0,162.689,0.04147,6.7467,141.84,146.994,150.0,151.592,154.043,155.696,158.138,162.689,167.24,169.682,171.335,173.786,175.378,178.384,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,198,1.0,162.7165,0.04141,6.7381,141.894,147.041,150.044,151.633,154.081,155.733,158.172,162.716,167.261,169.7,171.352,173.8,175.389,178.392,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,199,1.0,162.7425,0.04136,6.731,141.942,147.084,150.083,151.671,154.116,155.766,158.202,162.742,167.283,169.719,171.369,173.814,175.402,178.401,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,200,1.0,162.767,0.0413,6.7223,141.994,147.129,150.124,151.71,154.152,155.8,158.233,162.767,167.301,169.734,171.382,173.824,175.41,178.405,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,201,1.0,162.7904,0.04125,6.7151,142.039,147.169,150.161,151.745,154.185,155.831,158.261,162.79,167.32,169.75,171.396,173.836,175.42,178.412,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,202,1.0,162.8126,0.04119,6.7063,142.089,147.212,150.2,151.782,154.218,155.862,158.289,162.813,167.336,169.763,171.407,173.843,175.426,178.414,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,203,1.0,162.834,0.04114,6.699,142.133,147.25,150.235,151.815,154.249,155.891,158.316,162.834,167.352,169.777,171.419,173.853,175.433,178.418,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,204,1.0,162.8545,0.04109,6.6917,142.176,147.287,150.269,151.848,154.279,155.919,158.341,162.854,167.368,169.79,171.43,173.861,175.44,178.422,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,205,1.0,162.8743,0.04104,6.6844,142.218,147.324,150.302,151.88,154.308,155.946,158.366,162.874,167.383,169.802,171.441,173.869,175.446,178.424,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,206,1.0,162.8935,0.04099,6.677,142.26,147.36,150.335,151.911,154.337,155.973,158.39,162.894,167.397,169.814,171.45,173.876,175.452,178.427,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,207,1.0,162.912,0.04094,6.6696,142.301,147.396,150.368,151.941,154.365,155.999,158.413,162.912,167.411,169.825,171.459,173.883,175.456,178.428,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,208,1.0,162.93,0.04089,6.6622,142.342,147.431,150.4,151.972,154.392,156.025,158.436,162.93,167.424,169.835,171.468,173.888,175.46,178.429,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,209,1.0,162.9476,0.04084,6.6548,142.383,147.466,150.431,152.001,154.419,156.05,158.459,162.948,167.436,169.845,171.476,173.894,175.464,178.429,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,210,1.0,162.9649,0.0408,6.649,142.418,147.497,150.46,152.028,154.444,156.074,158.48,162.965,167.45,169.856,171.486,173.901,175.47,178.433,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,211,1.0,162.9817,0.04075,6.6415,142.458,147.531,150.49,152.057,154.47,156.098,158.502,162.982,167.461,169.865,171.493,173.906,175.473,178.432,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,212,1.0,162.9983,0.04071,6.6357,142.493,147.561,150.518,152.084,154.494,156.121,158.523,162.998,167.474,169.876,171.502,173.913,175.479,178.435,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,213,1.0,163.0144,0.04066,6.6282,142.532,147.595,150.548,152.112,154.52,156.145,158.544,163.014,167.485,169.884,171.509,173.917,175.481,178.434,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,214,1.0,163.03,0.04062,6.6223,142.566,147.624,150.575,152.137,154.543,156.166,158.563,163.03,167.497,169.894,171.517,173.923,175.485,178.436,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,215,1.0,163.0451,0.04058,6.6164,142.599,147.653,150.601,152.162,154.566,156.188,158.582,163.045,167.508,169.903,171.524,173.928,175.489,178.437,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,216,1.0,163.0595,0.04053,6.6088,142.637,147.685,150.63,152.189,154.59,156.21,158.602,163.06,167.517,169.909,171.529,173.93,175.489,178.434,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,217,1.0,163.0733,0.04049,6.6028,142.669,147.713,150.655,152.213,154.611,156.23,158.62,163.073,167.527,169.917,171.535,173.934,175.492,178.434,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,218,1.0,163.0862,0.04045,6.5968,142.7,147.74,150.679,152.235,154.632,156.249,158.637,163.086,167.536,169.923,171.54,173.937,175.493,178.433,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,219,1.0,163.0982,0.04041,6.5908,142.731,147.766,150.702,152.257,154.652,156.267,158.653,163.098,167.544,169.929,171.545,173.939,175.494,178.431,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,220,1.0,163.1092,0.04037,6.5847,142.761,147.791,150.725,152.278,154.671,156.285,158.668,163.109,167.551,169.934,171.548,173.94,175.494,178.428,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,221,1.0,163.1192,0.04034,6.5802,142.785,147.811,150.743,152.296,154.686,156.299,158.681,163.119,167.557,169.939,171.552,173.943,175.495,178.427,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,222,1.0,163.1279,0.0403,6.5741,142.813,147.834,150.763,152.315,154.703,156.314,158.694,163.128,167.562,169.941,171.553,173.941,175.492,178.421,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,223,1.0,163.1355,0.04026,6.5678,142.839,147.856,150.783,152.332,154.718,156.328,158.706,163.136,167.565,169.943,171.553,173.939,175.488,178.415,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,224,1.0,163.1418,0.04023,6.5632,142.86,147.874,150.798,152.346,154.731,156.339,158.715,163.142,167.569,169.944,171.553,173.937,175.486,178.41,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,225,1.0,163.1469,0.04019,6.5569,142.885,147.893,150.815,152.362,154.744,156.351,158.724,163.147,167.569,169.943,171.55,173.932,175.479,178.4,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,226,1.0,163.1508,0.04016,6.5521,142.903,147.908,150.828,152.373,154.754,156.36,158.731,163.151,167.57,169.942,171.548,173.928,175.474,178.393,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,227,1.0,163.1534,0.04012,6.5457,142.926,147.926,150.842,152.387,154.765,156.369,158.738,163.153,167.568,169.938,171.542,173.92,175.465,178.381,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
