ref_code,sexo,edad_meses,edad_dias,medida_cm,l,m,s,stdev,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,p999,source_file
WFL,M,,,57.3,-0.3521,5.2137,0.08465,,4.059,4.31,4.466,4.551,4.687,4.782,4.927,5.214,5.523,5.7,5.823,6.014,6.142,6.394,6.86,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,57.4,-0.3521,5.2429,0.0846,,4.083,4.334,4.491,4.577,4.714,4.809,4.955,5.243,5.554,5.731,5.856,6.047,6.176,6.429,6.897,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,57.5,-0.3521,5.2721,0.08455,,4.106,4.359,4.516,4.603,4.74,4.836,4.983,5.272,5.585,5.763,5.888,6.08,6.209,6.464,6.935,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,57.6,-0.3521,5.3014,0.08449,,4.13,4.384,4.542,4.629,4.767,4.863,5.011,5.301,5.616,5.795,5.92,6.113,6.243,6.499,6.972,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,57.7,-0.3521,5.3306,0.08444,,4.153,4.408,4.567,4.655,4.793,4.89,5.038,5.331,5.646,5.826,5.952,6.146,6.277,6.534,7.009,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,57.8,-0.3521,5.3598,0.08439,,4.176,4.433,4.593,4.68,4.82,4.917,5.066,5.36,5.677,5.858,5.985,6.18,6.311,6.569,7.046,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,57.9,-0.3521,5.3889,0.08434,,4.2,4.458,4.618,4.706,4.847,4.944,5.094,5.389,5.708,5.889,6.017,6.213,6.344,6.604,7.083,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58,-0.3521,5.418,0.0843,,4.223,4.482,4.643,4.732,4.873,4.971,5.121,5.418,5.738,5.921,6.049,6.246,6.378,6.639,7.12,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.1,-0.3521,5.4471,0.08425,,4.246,4.507,4.669,4.758,4.899,4.998,5.149,5.447,5.769,5.952,6.081,6.279,6.412,6.674,7.157,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.2,-0.3521,5.4762,0.0842,,4.269,4.531,4.694,4.784,4.926,5.025,5.177,5.476,5.8,5.984,6.113,6.312,6.445,6.708,7.194,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.3,-0.3521,5.5053,0.08415,,4.293,4.556,4.719,4.809,4.952,5.052,5.204,5.505,5.83,6.015,6.145,6.345,6.479,6.743,7.231,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.4,-0.3521,5.5343,0.0841,,4.316,4.58,4.745,4.835,4.979,5.079,5.232,5.534,5.861,6.047,6.177,6.378,6.512,6.778,7.268,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.5,-0.3521,5.5632,0.08406,,4.339,4.605,4.77,4.861,5.005,5.106,5.259,5.563,5.891,6.078,6.209,6.41,6.546,6.813,7.305,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.6,-0.3521,5.5922,0.08401,,4.362,4.629,4.795,4.886,5.031,5.133,5.287,5.592,5.922,6.109,6.241,6.443,6.579,6.847,7.342,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.7,-0.3521,5.621,0.08397,,4.385,4.653,4.82,4.912,5.058,5.159,5.314,5.621,5.952,6.14,6.273,6.476,6.613,6.882,7.379,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.8,-0.3521,5.6499,0.08392,,4.408,4.678,4.845,4.937,5.084,5.186,5.342,5.65,5.982,6.172,6.305,6.509,6.646,6.916,7.416,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,58.9,-0.3521,5.6787,0.08388,,4.431,4.702,4.87,4.963,5.11,5.213,5.369,5.679,6.013,6.203,6.336,6.541,6.679,6.951,7.452,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59,-0.3521,5.7074,0.08383,,4.454,4.726,4.896,4.988,5.136,5.239,5.397,5.707,6.043,6.234,6.368,6.574,6.713,6.985,7.489,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.1,-0.3521,5.7361,0.08379,,4.477,4.751,4.92,5.014,5.162,5.266,5.424,5.736,6.073,6.265,6.4,6.607,6.746,7.02,7.525,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.2,-0.3521,5.7647,0.08375,,4.5,4.775,4.945,5.039,5.188,5.292,5.451,5.765,6.103,6.296,6.431,6.639,6.779,7.054,7.562,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.3,-0.3521,5.7933,0.0837,,4.523,4.799,4.97,5.065,5.214,5.319,5.478,5.793,6.133,6.327,6.463,6.671,6.812,7.088,7.598,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.4,-0.3521,5.8217,0.08366,,4.546,4.823,4.995,5.09,5.24,5.345,5.505,5.822,6.163,6.358,6.494,6.704,6.845,7.122,7.634,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.5,-0.3521,5.8501,0.08362,,4.568,4.847,5.02,5.115,5.266,5.371,5.532,5.85,6.193,6.388,6.525,6.736,6.877,7.156,7.671,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.6,-0.3521,5.8784,0.08358,,4.591,4.871,5.044,5.14,5.292,5.398,5.559,5.878,6.223,6.419,6.557,6.768,6.91,7.19,7.707,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.7,-0.3521,5.9067,0.08354,,4.614,4.894,5.069,5.165,5.317,5.424,5.586,5.907,6.253,6.45,6.588,6.8,6.943,7.224,7.743,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.8,-0.3521,5.9348,0.0835,,4.636,4.918,5.094,5.19,5.343,5.45,5.613,5.935,6.282,6.48,6.619,6.832,6.975,7.258,7.778,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,59.9,-0.3521,5.9628,0.08346,,4.658,4.942,5.118,5.215,5.368,5.476,5.64,5.963,6.312,6.51,6.65,6.864,7.008,7.291,7.814,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60,-0.3521,5.9907,0.08342,,4.681,4.965,5.142,5.239,5.394,5.502,5.666,5.991,6.341,6.54,6.68,6.895,7.04,7.324,7.85,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.1,-0.3521,6.0185,0.08339,,4.703,4.989,5.166,5.264,5.419,5.527,5.692,6.019,6.37,6.571,6.711,6.927,7.072,7.358,7.885,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.2,-0.3521,6.0461,0.08335,,4.725,5.012,5.19,5.288,5.444,5.553,5.719,6.046,6.399,6.6,6.742,6.958,7.104,7.391,7.92,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.3,-0.3521,6.0737,0.08331,,4.747,5.035,5.215,5.313,5.469,5.578,5.745,6.074,6.428,6.63,6.772,6.99,7.136,7.424,7.955,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.4,-0.3521,6.1011,0.08328,,4.769,5.058,5.238,5.337,5.494,5.604,5.771,6.101,6.457,6.66,6.802,7.021,7.168,7.457,7.99,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.5,-0.3521,6.1284,0.08324,,4.791,5.081,5.262,5.361,5.519,5.629,5.797,6.128,6.486,6.69,6.832,7.052,7.199,7.489,8.025,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.6,-0.3521,6.1556,0.08321,,4.812,5.104,5.286,5.385,5.544,5.654,5.823,6.156,6.515,6.719,6.862,7.083,7.231,7.522,8.06,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.7,-0.3521,6.1827,0.08317,,4.834,5.127,5.309,5.409,5.568,5.679,5.849,6.183,6.543,6.748,6.892,7.113,7.262,7.555,8.094,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.8,-0.3521,6.2096,0.08314,,4.856,5.15,5.333,5.433,5.593,5.704,5.874,6.21,6.571,6.777,6.922,7.144,7.293,7.587,8.129,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,60.9,-0.3521,6.2365,0.08311,,4.877,5.173,5.356,5.457,5.617,5.729,5.9,6.237,6.6,6.807,6.952,7.174,7.324,7.619,8.163,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61,-0.3521,6.2632,0.08308,,4.898,5.195,5.379,5.481,5.642,5.754,5.925,6.263,6.628,6.836,6.981,7.205,7.355,7.651,8.197,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.1,-0.3521,6.2899,0.08304,,4.92,5.218,5.403,5.504,5.666,5.779,5.951,6.29,6.656,6.864,7.011,7.235,7.386,7.683,8.231,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.2,-0.3521,6.3164,0.08301,,4.941,5.24,5.426,5.528,5.69,5.803,5.976,6.316,6.684,6.893,7.04,7.265,7.417,7.715,8.265,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.3,-0.3521,6.3428,0.08298,,4.962,5.262,5.449,5.551,5.714,5.828,6.001,6.343,6.712,6.922,7.069,7.295,7.447,7.746,8.298,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.4,-0.3521,6.3692,0.08295,,4.983,5.284,5.472,5.575,5.738,5.852,6.026,6.369,6.739,6.95,7.098,7.325,7.478,7.778,8.332,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.5,-0.3521,6.3954,0.08292,,5.004,5.307,5.495,5.598,5.762,5.876,6.051,6.395,6.767,6.979,7.127,7.355,7.508,7.81,8.366,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.6,-0.3521,6.4215,0.0829,,5.025,5.328,5.517,5.621,5.785,5.9,6.076,6.422,6.795,7.007,7.156,7.385,7.538,7.841,8.399,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.7,-0.3521,6.4475,0.08287,,5.046,5.35,5.54,5.644,5.809,5.924,6.1,6.448,6.822,7.035,7.185,7.414,7.568,7.872,8.432,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.8,-0.3521,6.4735,0.08284,,5.066,5.372,5.562,5.667,5.833,5.948,6.125,6.474,6.849,7.063,7.213,7.444,7.599,7.903,8.465,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,61.9,-0.3521,6.4993,0.08281,,5.087,5.394,5.585,5.69,5.856,5.972,6.15,6.499,6.876,7.091,7.242,7.473,7.628,7.934,8.498,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62,-0.3521,6.5251,0.08279,,5.107,5.416,5.607,5.712,5.88,5.996,6.174,6.525,6.904,7.119,7.27,7.502,7.658,7.965,8.531,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.1,-0.3521,6.5508,0.08276,,5.128,5.437,5.63,5.735,5.903,6.02,6.199,6.551,6.931,7.147,7.299,7.531,7.688,7.996,8.564,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.2,-0.3521,6.5764,0.08273,,5.148,5.459,5.652,5.758,5.926,6.044,6.223,6.576,6.958,7.175,7.327,7.56,7.718,8.027,8.597,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.3,-0.3521,6.6019,0.08271,,5.169,5.48,5.674,5.78,5.949,6.067,6.247,6.602,6.985,7.202,7.355,7.59,7.747,8.057,8.63,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.4,-0.3521,6.6273,0.08268,,5.189,5.502,5.696,5.803,5.973,6.091,6.271,6.627,7.011,7.23,7.383,7.618,7.777,8.088,8.662,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.5,-0.3521,6.6527,0.08266,,5.209,5.523,5.718,5.825,5.996,6.114,6.295,6.653,7.038,7.257,7.411,7.647,7.806,8.118,8.694,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.6,-0.3521,6.678,0.08264,,5.229,5.544,5.74,5.848,6.018,6.138,6.319,6.678,7.065,7.285,7.439,7.676,7.835,8.149,8.727,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.7,-0.3521,6.7033,0.08261,,5.25,5.566,5.762,5.87,6.042,6.161,6.343,6.703,7.091,7.312,7.467,7.705,7.865,8.179,8.759,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.8,-0.3521,6.7284,0.08259,,5.27,5.587,5.784,5.892,6.064,6.184,6.367,6.728,7.118,7.339,7.495,7.733,7.894,8.209,8.791,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,62.9,-0.3521,6.7535,0.08257,,5.289,5.608,5.806,5.914,6.087,6.207,6.391,6.754,7.144,7.367,7.523,7.762,7.923,8.24,8.824,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63,-0.3521,6.7786,0.08255,,5.309,5.629,5.828,5.937,6.11,6.231,6.415,6.779,7.171,7.394,7.55,7.791,7.952,8.27,8.856,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.1,-0.3521,6.8035,0.08253,,5.329,5.65,5.849,5.959,6.132,6.254,6.439,6.804,7.197,7.421,7.578,7.819,7.981,8.3,8.888,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.2,-0.3521,6.8285,0.08251,,5.349,5.671,5.871,5.981,6.155,6.277,6.462,6.829,7.223,7.448,7.605,7.847,8.01,8.33,8.92,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.3,-0.3521,6.8533,0.08249,,5.369,5.692,5.892,6.003,6.178,6.3,6.486,6.853,7.249,7.475,7.633,7.876,8.039,8.36,8.951,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.4,-0.3521,6.8781,0.08247,,5.389,5.713,5.914,6.024,6.2,6.323,6.509,6.878,7.276,7.502,7.66,7.904,8.068,8.39,8.983,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.5,-0.3521,6.9028,0.08245,,5.408,5.733,5.935,6.046,6.223,6.345,6.533,6.903,7.302,7.528,7.688,7.932,8.096,8.419,9.015,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.6,-0.3521,6.9275,0.08243,,5.428,5.754,5.957,6.068,6.245,6.368,6.556,6.928,7.328,7.555,7.715,7.96,8.125,8.449,9.047,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.7,-0.3521,6.9521,0.08241,,5.447,5.775,5.978,6.09,6.267,6.391,6.58,6.952,7.354,7.582,7.742,7.988,8.153,8.479,9.078,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.8,-0.3521,6.9766,0.0824,,5.467,5.795,5.999,6.111,6.289,6.414,6.603,6.977,7.379,7.609,7.769,8.016,8.182,8.508,9.11,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,63.9,-0.3521,7.0011,0.08238,,5.486,5.816,6.021,6.133,6.312,6.436,6.626,7.001,7.405,7.635,7.796,8.044,8.21,8.538,9.141,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64,-0.3521,7.0255,0.08236,,5.506,5.837,6.042,6.155,6.334,6.459,6.649,7.026,7.431,7.662,7.823,8.072,8.239,8.567,9.172,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.1,-0.3521,7.0499,0.08235,,5.525,5.857,6.063,6.176,6.356,6.481,6.673,7.05,7.457,7.688,7.85,8.1,8.267,8.597,9.204,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.2,-0.3521,7.0742,0.08233,,5.544,5.877,6.084,6.198,6.378,6.504,6.696,7.074,7.482,7.714,7.877,8.127,8.295,8.626,9.235,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.3,-0.3521,7.0984,0.08232,,5.564,5.898,6.105,6.219,6.4,6.526,6.719,7.098,7.508,7.741,7.904,8.155,8.323,8.655,9.266,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.4,-0.3521,7.1226,0.0823,,5.583,5.918,6.126,6.24,6.422,6.548,6.742,7.123,7.533,7.767,7.931,8.182,8.351,8.684,9.297,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.5,-0.3521,7.1467,0.08229,,5.602,5.938,6.147,6.262,6.444,6.571,6.764,7.147,7.559,7.793,7.958,8.21,8.38,8.713,9.328,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.6,-0.3521,7.1708,0.08228,,5.621,5.958,6.168,6.283,6.466,6.593,6.787,7.171,7.584,7.819,7.984,8.237,8.408,8.742,9.359,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.7,-0.3521,7.1948,0.08227,,5.64,5.978,6.189,6.304,6.487,6.615,6.81,7.195,7.61,7.845,8.011,8.265,8.436,8.771,9.391,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.8,-0.3521,7.2188,0.08225,,5.659,5.999,6.209,6.325,6.509,6.637,6.833,7.219,7.635,7.871,8.037,8.292,8.463,8.8,9.421,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,64.9,-0.3521,7.2427,0.08224,,5.678,6.019,6.23,6.346,6.531,6.659,6.856,7.243,7.66,7.897,8.064,8.319,8.491,8.829,9.452,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65,-0.3521,7.2666,0.08223,,5.697,6.039,6.251,6.367,6.552,6.681,6.878,7.267,7.685,7.923,8.09,8.347,8.519,8.858,9.483,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.1,-0.3521,7.2905,0.08222,,5.716,6.059,6.271,6.388,6.574,6.703,6.901,7.291,7.71,7.949,8.117,8.374,8.547,8.887,9.514,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.2,-0.3521,7.3143,0.08221,,5.735,6.078,6.292,6.409,6.595,6.725,6.923,7.314,7.736,7.975,8.143,8.401,8.575,8.916,9.545,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.3,-0.3521,7.338,0.0822,,5.753,6.098,6.312,6.43,6.617,6.747,6.946,7.338,7.761,8.001,8.17,8.428,8.602,8.944,9.575,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.4,-0.3521,7.3617,0.08219,,5.772,6.118,6.333,6.451,6.638,6.769,6.968,7.362,7.786,8.027,8.196,8.455,8.63,8.973,9.606,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.5,-0.3521,7.3854,0.08218,,5.791,6.138,6.353,6.472,6.66,6.791,6.991,7.385,7.811,8.052,8.222,8.482,8.658,9.002,9.636,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.6,-0.3521,7.4091,0.08218,,5.809,6.158,6.374,6.493,6.681,6.813,7.013,7.409,7.836,8.078,8.248,8.51,8.685,9.031,9.667,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.7,-0.3521,7.4327,0.08217,,5.828,6.177,6.394,6.513,6.703,6.834,7.036,7.433,7.861,8.104,8.275,8.537,8.713,9.059,9.698,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.8,-0.3521,7.4563,0.08216,,5.847,6.197,6.415,6.534,6.724,6.856,7.058,7.456,7.885,8.13,8.301,8.564,8.74,9.088,9.728,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,65.9,-0.3521,7.4799,0.08216,,5.865,6.217,6.435,6.555,6.745,6.878,7.08,7.48,7.91,8.155,8.327,8.591,8.768,9.117,9.759,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66,-0.3521,7.5034,0.08215,,5.884,6.236,6.455,6.575,6.766,6.9,7.103,7.503,7.935,8.181,8.353,8.618,8.795,9.145,9.789,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.1,-0.3521,7.5269,0.08214,,5.902,6.256,6.476,6.596,6.788,6.921,7.125,7.527,7.96,8.206,8.379,8.644,8.823,9.173,9.82,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.2,-0.3521,7.5504,0.08214,,5.921,6.276,6.496,6.617,6.809,6.943,7.147,7.55,7.985,8.232,8.405,8.671,8.85,9.202,9.85,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.3,-0.3521,7.5738,0.08214,,5.939,6.295,6.516,6.637,6.83,6.964,7.169,7.574,8.01,8.258,8.431,8.698,8.878,9.23,9.881,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.4,-0.3521,7.5973,0.08213,,5.958,6.315,6.536,6.658,6.851,6.986,7.192,7.597,8.034,8.283,8.457,8.725,8.905,9.259,9.911,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.5,-0.3521,7.6206,0.08213,,5.976,6.334,6.556,6.678,6.872,7.008,7.214,7.621,8.059,8.308,8.483,8.752,8.932,9.287,9.942,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.6,-0.3521,7.644,0.08213,,5.994,6.354,6.577,6.699,6.893,7.029,7.236,7.644,8.084,8.334,8.509,8.779,8.96,9.316,9.972,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.7,-0.3521,7.6673,0.08212,,6.013,6.373,6.597,6.719,6.915,7.051,7.258,7.667,8.108,8.359,8.535,8.805,8.987,9.344,10.002,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.8,-0.3521,7.6906,0.08212,,6.031,6.392,6.617,6.74,6.936,7.072,7.28,7.691,8.133,8.385,8.561,8.832,9.014,9.372,10.033,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,66.9,-0.3521,7.7138,0.08212,,6.049,6.412,6.637,6.76,6.956,7.093,7.302,7.714,8.158,8.41,8.587,8.859,9.041,9.401,10.063,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67,-0.3521,7.737,0.08212,,6.068,6.431,6.657,6.781,6.977,7.115,7.324,7.737,8.182,8.435,8.613,8.885,9.069,9.429,10.093,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.1,-0.3521,7.7602,0.08212,,6.086,6.45,6.677,6.801,6.998,7.136,7.346,7.76,8.207,8.461,8.639,8.912,9.096,9.457,10.123,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.2,-0.3521,7.7834,0.08212,,6.104,6.47,6.697,6.821,7.019,7.157,7.368,7.783,8.231,8.486,8.664,8.939,9.123,9.485,10.154,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.3,-0.3521,7.8065,0.08212,,6.122,6.489,6.716,6.841,7.04,7.179,7.39,7.807,8.256,8.511,8.69,8.965,9.15,9.514,10.184,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.4,-0.3521,7.8296,0.08212,,6.14,6.508,6.736,6.862,7.061,7.2,7.412,7.83,8.28,8.536,8.716,8.992,9.177,9.542,10.214,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.5,-0.3521,7.8526,0.08212,,6.158,6.527,6.756,6.882,7.082,7.221,7.433,7.853,8.304,8.561,8.742,9.018,9.204,9.57,10.244,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.6,-0.3521,7.8757,0.08212,,6.176,6.546,6.776,6.902,7.102,7.242,7.455,7.876,8.329,8.587,8.767,9.045,9.231,9.598,10.274,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.7,-0.3521,7.8986,0.08213,,6.194,6.565,6.796,6.922,7.123,7.263,7.477,7.899,8.353,8.612,8.793,9.071,9.258,9.626,10.304,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.8,-0.3521,7.9216,0.08213,,6.212,6.584,6.815,6.942,7.144,7.284,7.499,7.922,8.377,8.637,8.818,9.098,9.285,9.654,10.334,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,67.9,-0.3521,7.9445,0.08213,,6.23,6.603,6.835,6.962,7.164,7.305,7.52,7.945,8.402,8.662,8.844,9.124,9.312,9.682,10.364,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68,-0.3521,7.9674,0.08214,,6.248,6.622,6.855,6.982,7.185,7.326,7.542,7.967,8.426,8.687,8.87,9.15,9.339,9.71,10.394,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.1,-0.3521,7.9903,0.08214,,6.266,6.641,6.874,7.002,7.206,7.347,7.564,7.99,8.45,8.712,8.895,9.177,9.366,9.738,10.424,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.2,-0.3521,8.0132,0.08214,,6.284,6.66,6.894,7.022,7.226,7.368,7.585,8.013,8.474,8.737,8.921,9.203,9.393,9.766,10.454,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.3,-0.3521,8.036,0.08215,,6.301,6.679,6.914,7.042,7.247,7.389,7.607,8.036,8.498,8.762,8.946,9.229,9.42,9.794,10.484,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.4,-0.3521,8.0588,0.08215,,6.319,6.698,6.933,7.062,7.267,7.41,7.628,8.059,8.523,8.786,8.971,9.255,9.446,9.822,10.514,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.5,-0.3521,8.0816,0.08216,,6.337,6.717,6.953,7.082,7.288,7.431,7.65,8.082,8.547,8.811,8.997,9.282,9.473,9.85,10.544,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.6,-0.3521,8.1044,0.08217,,6.355,6.736,6.972,7.102,7.308,7.452,7.672,8.104,8.571,8.836,9.022,9.308,9.5,9.878,10.574,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.7,-0.3521,8.1272,0.08217,,6.373,6.755,6.992,7.122,7.329,7.473,7.693,8.127,8.595,8.861,9.048,9.334,9.527,9.906,10.604,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.8,-0.3521,8.15,0.08218,,6.39,6.773,7.011,7.142,7.349,7.494,7.715,8.15,8.619,8.886,9.073,9.361,9.554,9.934,10.634,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,68.9,-0.3521,8.1727,0.08219,,6.408,6.792,7.031,7.162,7.37,7.515,7.736,8.173,8.643,8.911,9.099,9.387,9.581,9.962,10.664,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,69,-0.3521,8.1955,0.08219,,6.426,6.811,7.05,7.182,7.39,7.536,7.758,8.196,8.667,8.936,9.124,9.413,9.607,9.989,10.694,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,69.1,-0.3521,8.2183,0.0822,,6.443,6.83,7.07,7.201,7.411,7.557,7.779,8.218,8.692,8.961,9.15,9.439,9.634,10.017,10.724,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,69.2,-0.3521,8.241,0.08221,,6.461,6.849,7.089,7.221,7.431,7.577,7.801,8.241,8.716,8.986,9.175,9.466,9.661,10.045,10.754,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,69.3,-0.3521,8.2638,0.08222,,6.479,6.867,7.109,7.241,7.452,7.598,7.822,8.264,8.74,9.011,9.201,9.492,9.688,10.073,10.784,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,69.4,-0.3521,8.2865,0.08223,,6.496,6.886,7.128,7.261,7.472,7.619,7.844,8.287,8.764,9.035,9.226,9.518,9.715,10.101,10.814,wfl-boys-percentiles-expanded-tables.xlsx
WFL,M,,,69.5,-0.3521,8.3092,0.08224,,6.514,6.905,7.147,7.281,7.492,7.64,7.865,8.309,8.788,9.06,9.251,9.544,9.742,10.129,10.844,wfl-boys-percentiles-expanded-tables.xlsx
