id,punto_id,sd5neg,sd4neg,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3,sd4,fuente_archivo
187,187,,12.507000,13.629000,14.751000,15.984000,17.344000,18.844000,20.502000,22.338000,24.173000,bfa-boys-zscore-expanded-tables.xlsx
188,188,,12.510000,13.631000,14.752000,15.985000,17.344000,18.844000,20.502000,22.338000,24.173000,bfa-boys-zscore-expanded-tables.xlsx
189,189,,12.512000,13.632000,14.753000,15.985000,17.344000,18.844000,20.502000,22.338000,24.174000,bfa-boys-zscore-expanded-tables.xlsx
190,190,,12.514000,13.634000,14.754000,15.986000,17.344000,18.844000,20.501000,22.338000,24.174000,bfa-boys-zscore-expanded-tables.xlsx
191,191,,12.515000,13.635000,14.754000,15.986000,17.344000,18.844000,20.502000,22.338000,24.175000,bfa-boys-zscore-expanded-tables.xlsx
192,192,,12.517000,13.636000,14.755000,15.987000,17.344000,18.843000,20.501000,22.338000,24.175000,bfa-boys-zscore-expanded-tables.xlsx
193,193,,12.519000,13.637000,14.756000,15.987000,17.344000,18.843000,20.501000,22.338000,24.174000,bfa-boys-zscore-expanded-tables.xlsx
194,194,,12.520000,13.638000,14.757000,15.987000,17.344000,18.843000,20.501000,22.338000,24.175000,bfa-boys-zscore-expanded-tables.xlsx
195,195,,12.522000,13.640000,14.757000,15.987000,17.344000,18.842000,20.500000,22.337000,24.175000,bfa-boys-zscore-expanded-tables.xlsx
196,196,,12.524000,13.641000,14.758000,15.988000,17.344000,18.842000,20.499000,22.337000,24.174000,bfa-boys-zscore-expanded-tables.xlsx
197,197,,12.525000,13.642000,14.758000,15.988000,17.343000,18.841000,20.498000,22.336000,24.174000,bfa-boys-zscore-expanded-tables.xlsx
198,198,,12.527000,13.643000,14.759000,15.988000,17.343000,18.841000,20.498000,22.336000,24.174000,bfa-boys-zscore-expanded-tables.xlsx
199,199,,12.528000,13.644000,14.759000,15.988000,17.343000,18.840000,20.497000,22.335000,24.173000,bfa-boys-zscore-expanded-tables.xlsx
200,200,,12.530000,13.645000,14.760000,15.988000,17.342000,18.839000,20.496000,22.334000,24.172000,bfa-boys-zscore-expanded-tables.xlsx
201,201,,12.531000,13.645000,14.760000,15.987000,17.342000,18.838000,20.496000,22.334000,24.172000,bfa-boys-zscore-expanded-tables.xlsx
202,202,,12.532000,13.646000,14.760000,15.987000,17.341000,18.837000,20.494000,22.333000,24.171000,bfa-boys-zscore-expanded-tables.xlsx
203,203,,12.533000,13.646000,14.760000,15.987000,17.340000,18.836000,20.494000,22.332000,24.171000,bfa-boys-zscore-expanded-tables.xlsx
204,204,,12.534000,13.647000,14.760000,15.986000,17.340000,18.835000,20.492000,22.331000,24.170000,bfa-boys-zscore-expanded-tables.xlsx
205,205,,12.536000,13.648000,14.760000,15.986000,17.339000,18.834000,20.491000,22.330000,24.169000,bfa-boys-zscore-expanded-tables.xlsx
206,206,,12.536000,13.648000,14.760000,15.985000,17.338000,18.833000,20.490000,22.329000,24.168000,bfa-boys-zscore-expanded-tables.xlsx
207,207,,12.538000,13.649000,14.760000,15.985000,17.337000,18.832000,20.488000,22.327000,24.167000,bfa-boys-zscore-expanded-tables.xlsx
208,208,,12.538000,13.649000,14.760000,15.984000,17.336000,18.831000,20.487000,22.326000,24.166000,bfa-boys-zscore-expanded-tables.xlsx
209,209,,12.539000,13.650000,14.760000,15.984000,17.335000,18.829000,20.486000,22.325000,24.164000,bfa-boys-zscore-expanded-tables.xlsx
210,210,,12.540000,13.650000,14.760000,15.983000,17.334000,18.828000,20.484000,22.323000,24.162000,bfa-boys-zscore-expanded-tables.xlsx
211,211,,12.541000,13.650000,14.760000,15.982000,17.333000,18.826000,20.482000,22.322000,24.161000,bfa-boys-zscore-expanded-tables.xlsx
212,212,,12.542000,13.650000,14.759000,15.982000,17.331000,18.825000,20.481000,22.320000,24.159000,bfa-boys-zscore-expanded-tables.xlsx
213,213,,12.542000,13.651000,14.759000,15.981000,17.330000,18.823000,20.479000,22.319000,24.159000,bfa-boys-zscore-expanded-tables.xlsx
214,214,,12.543000,13.651000,14.759000,15.980000,17.329000,18.822000,20.477000,22.317000,24.156000,bfa-boys-zscore-expanded-tables.xlsx
215,215,,12.543000,13.651000,14.758000,15.979000,17.328000,18.820000,20.476000,22.315000,24.155000,bfa-boys-zscore-expanded-tables.xlsx
216,216,,12.544000,13.651000,14.758000,15.978000,17.326000,18.818000,20.473000,22.313000,24.153000,bfa-boys-zscore-expanded-tables.xlsx
217,217,,12.544000,13.651000,14.757000,15.977000,17.325000,18.817000,20.472000,22.312000,24.152000,bfa-boys-zscore-expanded-tables.xlsx
218,218,,12.545000,13.651000,14.756000,15.976000,17.323000,18.815000,20.469000,22.309000,24.149000,bfa-boys-zscore-expanded-tables.xlsx
219,219,,12.545000,13.650000,14.756000,15.975000,17.322000,18.813000,20.468000,22.308000,24.148000,bfa-boys-zscore-expanded-tables.xlsx
220,220,,12.546000,13.650000,14.755000,15.973000,17.320000,18.811000,20.465000,22.305000,24.145000,bfa-boys-zscore-expanded-tables.xlsx
221,221,,12.546000,13.650000,14.754000,15.972000,17.318000,18.809000,20.463000,22.303000,24.143000,bfa-boys-zscore-expanded-tables.xlsx
222,222,,12.546000,13.650000,14.754000,15.971000,17.316000,18.807000,20.461000,22.301000,24.140000,bfa-boys-zscore-expanded-tables.xlsx
223,223,,12.546000,13.649000,14.753000,15.969000,17.315000,18.805000,20.458000,22.299000,24.139000,bfa-boys-zscore-expanded-tables.xlsx
224,224,,12.547000,13.649000,14.752000,15.968000,17.313000,18.802000,20.456000,22.296000,24.136000,bfa-boys-zscore-expanded-tables.xlsx
225,225,,12.547000,13.649000,14.751000,15.967000,17.311000,18.800000,20.454000,22.294000,24.134000,bfa-boys-zscore-expanded-tables.xlsx
226,226,,12.547000,13.648000,14.750000,15.965000,17.309000,18.798000,20.451000,22.291000,24.131000,bfa-boys-zscore-expanded-tables.xlsx
227,227,,12.547000,13.648000,14.749000,15.964000,17.307000,18.795000,20.448000,22.288000,24.128000,bfa-boys-zscore-expanded-tables.xlsx
228,228,,12.547000,13.647000,14.747000,15.962000,17.305000,18.793000,20.446000,22.286000,24.126000,bfa-boys-zscore-expanded-tables.xlsx
229,229,,12.547000,13.647000,14.746000,15.960000,17.303000,18.790000,20.443000,22.283000,24.123000,bfa-boys-zscore-expanded-tables.xlsx
230,230,,12.547000,13.646000,14.745000,15.959000,17.301000,18.788000,20.440000,22.280000,24.120000,bfa-boys-zscore-expanded-tables.xlsx
231,231,,12.547000,13.645000,14.744000,15.957000,17.298000,18.785000,20.437000,22.277000,24.117000,bfa-boys-zscore-expanded-tables.xlsx
232,232,,12.546000,13.645000,14.743000,15.955000,17.296000,18.783000,20.435000,22.275000,24.114000,bfa-boys-zscore-expanded-tables.xlsx
233,233,,12.547000,13.644000,14.742000,15.953000,17.294000,18.780000,20.432000,22.271000,24.111000,bfa-boys-zscore-expanded-tables.xlsx
234,234,,12.546000,13.643000,14.740000,15.952000,17.292000,18.777000,20.429000,22.268000,24.108000,bfa-boys-zscore-expanded-tables.xlsx
235,235,,12.546000,13.642000,14.739000,15.950000,17.289000,18.775000,20.426000,22.266000,24.105000,bfa-boys-zscore-expanded-tables.xlsx
236,236,,12.546000,13.642000,14.738000,15.948000,17.287000,18.772000,20.423000,22.262000,24.102000,bfa-boys-zscore-expanded-tables.xlsx
237,237,,12.545000,13.641000,14.736000,15.946000,17.284000,18.769000,20.420000,22.259000,24.099000,bfa-boys-zscore-expanded-tables.xlsx
238,238,,12.544000,13.639000,14.734000,15.944000,17.282000,18.766000,20.417000,22.256000,24.096000,bfa-boys-zscore-expanded-tables.xlsx
239,239,,12.544000,13.639000,14.733000,15.942000,17.279000,18.763000,20.413000,22.253000,24.092000,bfa-boys-zscore-expanded-tables.xlsx
240,240,,12.544000,13.638000,14.731000,15.940000,17.277000,18.760000,20.410000,22.250000,24.089000,bfa-boys-zscore-expanded-tables.xlsx
241,241,,12.543000,13.636000,14.730000,15.937000,17.274000,18.757000,20.407000,22.246000,24.086000,bfa-boys-zscore-expanded-tables.xlsx
242,242,,12.543000,13.635000,14.728000,15.935000,17.272000,18.754000,20.403000,22.242000,24.081000,bfa-boys-zscore-expanded-tables.xlsx
243,243,,12.542000,13.634000,14.726000,15.933000,17.269000,18.751000,20.400000,22.239000,24.078000,bfa-boys-zscore-expanded-tables.xlsx
244,244,,12.541000,13.633000,14.725000,15.931000,17.266000,18.748000,20.397000,22.236000,24.075000,bfa-boys-zscore-expanded-tables.xlsx
245,245,,12.541000,13.632000,14.723000,15.928000,17.263000,18.745000,20.393000,22.232000,24.071000,bfa-boys-zscore-expanded-tables.xlsx
246,246,,12.540000,13.631000,14.721000,15.926000,17.260000,18.742000,20.390000,22.228000,24.067000,bfa-boys-zscore-expanded-tables.xlsx
247,247,,12.539000,13.629000,14.719000,15.924000,17.258000,18.739000,20.386000,22.225000,24.064000,bfa-boys-zscore-expanded-tables.xlsx
248,248,,12.539000,13.628000,14.718000,15.921000,17.255000,18.735000,20.383000,22.221000,24.059000,bfa-boys-zscore-expanded-tables.xlsx
249,249,,12.538000,13.627000,14.716000,15.919000,17.252000,18.732000,20.379000,22.217000,24.056000,bfa-boys-zscore-expanded-tables.xlsx
250,250,,12.537000,13.625000,14.714000,15.917000,17.249000,18.729000,20.376000,22.214000,24.052000,bfa-boys-zscore-expanded-tables.xlsx
251,251,,12.537000,13.624000,14.712000,15.914000,17.246000,18.725000,20.372000,22.209000,24.047000,bfa-boys-zscore-expanded-tables.xlsx
252,252,,12.536000,13.623000,14.710000,15.912000,17.243000,18.722000,20.368000,22.206000,24.044000,bfa-boys-zscore-expanded-tables.xlsx
253,253,,12.534000,13.621000,14.708000,15.909000,17.240000,18.718000,20.364000,22.202000,24.040000,bfa-boys-zscore-expanded-tables.xlsx
254,254,,12.533000,13.620000,14.706000,15.906000,17.237000,18.715000,20.360000,22.198000,24.036000,bfa-boys-zscore-expanded-tables.xlsx
255,255,,12.533000,13.618000,14.704000,15.904000,17.234000,18.711000,20.356000,22.194000,24.031000,bfa-boys-zscore-expanded-tables.xlsx
256,256,,12.532000,13.617000,14.702000,15.901000,17.231000,18.708000,20.353000,22.190000,24.027000,bfa-boys-zscore-expanded-tables.xlsx
257,257,,12.531000,13.615000,14.699000,15.898000,17.227000,18.704000,20.349000,22.186000,24.023000,bfa-boys-zscore-expanded-tables.xlsx
258,258,,12.530000,13.614000,14.697000,15.896000,17.224000,18.700000,20.344000,22.181000,24.018000,bfa-boys-zscore-expanded-tables.xlsx
259,259,,12.529000,13.612000,14.695000,15.893000,17.221000,18.697000,20.341000,22.177000,24.014000,bfa-boys-zscore-expanded-tables.xlsx
260,260,,12.527000,13.610000,14.693000,15.890000,17.218000,18.693000,20.337000,22.173000,24.010000,bfa-boys-zscore-expanded-tables.xlsx
261,261,,12.526000,13.608000,14.691000,15.887000,17.214000,18.689000,20.333000,22.169000,24.006000,bfa-boys-zscore-expanded-tables.xlsx
262,262,,12.525000,13.607000,14.689000,15.885000,17.211000,18.685000,20.328000,22.164000,24.001000,bfa-boys-zscore-expanded-tables.xlsx
263,263,,12.524000,13.605000,14.686000,15.882000,17.208000,18.682000,20.324000,22.160000,23.996000,bfa-boys-zscore-expanded-tables.xlsx
264,264,,12.523000,13.603000,14.684000,15.879000,17.204000,18.678000,20.320000,22.156000,23.992000,bfa-boys-zscore-expanded-tables.xlsx
265,265,,12.522000,13.602000,14.682000,15.876000,17.201000,18.674000,20.316000,22.152000,23.988000,bfa-boys-zscore-expanded-tables.xlsx
266,266,,12.520000,13.600000,14.679000,15.873000,17.198000,18.670000,20.312000,22.148000,23.983000,bfa-boys-zscore-expanded-tables.xlsx
267,267,,12.519000,13.598000,14.677000,15.870000,17.194000,18.666000,20.307000,22.143000,23.978000,bfa-boys-zscore-expanded-tables.xlsx
268,268,,12.518000,13.596000,14.675000,15.868000,17.191000,18.662000,20.303000,22.139000,23.974000,bfa-boys-zscore-expanded-tables.xlsx
269,269,,12.517000,13.594000,14.672000,15.865000,17.187000,18.658000,20.299000,22.134000,23.969000,bfa-boys-zscore-expanded-tables.xlsx
270,270,,12.515000,13.592000,14.670000,15.862000,17.184000,18.655000,20.295000,22.130000,23.965000,bfa-boys-zscore-expanded-tables.xlsx
271,271,,12.514000,13.590000,14.667000,15.858000,17.180000,18.651000,20.291000,22.125000,23.960000,bfa-boys-zscore-expanded-tables.xlsx
272,272,,12.513000,13.589000,14.665000,15.856000,17.177000,18.646000,20.286000,22.120000,23.955000,bfa-boys-zscore-expanded-tables.xlsx
273,273,,12.511000,13.587000,14.662000,15.852000,17.173000,18.642000,20.282000,22.116000,23.950000,bfa-boys-zscore-expanded-tables.xlsx
274,274,,12.510000,13.585000,14.660000,15.849000,17.170000,18.638000,20.277000,22.111000,23.945000,bfa-boys-zscore-expanded-tables.xlsx
275,275,,12.508000,13.583000,14.657000,15.846000,17.166000,18.634000,20.273000,22.107000,23.941000,bfa-boys-zscore-expanded-tables.xlsx
276,276,,12.507000,13.581000,14.654000,15.843000,17.162000,18.630000,20.269000,22.102000,23.936000,bfa-boys-zscore-expanded-tables.xlsx
277,277,,12.506000,13.579000,14.652000,15.840000,17.159000,18.626000,20.264000,22.097000,23.930000,bfa-boys-zscore-expanded-tables.xlsx
278,278,,12.504000,13.577000,14.649000,15.837000,17.155000,18.622000,20.259000,22.092000,23.925000,bfa-boys-zscore-expanded-tables.xlsx
279,279,,12.503000,13.575000,14.647000,15.834000,17.151000,18.618000,20.255000,22.088000,23.921000,bfa-boys-zscore-expanded-tables.xlsx
280,280,,12.501000,13.573000,14.644000,15.831000,17.148000,18.614000,20.250000,22.083000,23.916000,bfa-boys-zscore-expanded-tables.xlsx
281,281,,12.499000,13.570000,14.641000,15.827000,17.144000,18.610000,20.246000,22.078000,23.911000,bfa-boys-zscore-expanded-tables.xlsx
282,282,,12.498000,13.568000,14.639000,15.824000,17.140000,18.605000,20.241000,22.074000,23.906000,bfa-boys-zscore-expanded-tables.xlsx
283,283,,12.496000,13.566000,14.636000,15.821000,17.136000,18.601000,20.237000,22.069000,23.901000,bfa-boys-zscore-expanded-tables.xlsx
284,284,,12.495000,13.564000,14.633000,15.818000,17.133000,18.597000,20.232000,22.063000,23.895000,bfa-boys-zscore-expanded-tables.xlsx
285,285,,12.493000,13.562000,14.631000,15.814000,17.129000,18.592000,20.227000,22.059000,23.890000,bfa-boys-zscore-expanded-tables.xlsx
286,286,,12.492000,13.560000,14.628000,15.811000,17.125000,18.588000,20.223000,22.054000,23.885000,bfa-boys-zscore-expanded-tables.xlsx
287,287,,12.490000,13.558000,14.625000,15.808000,17.121000,18.584000,20.218000,22.049000,23.880000,bfa-boys-zscore-expanded-tables.xlsx
288,288,,12.488000,13.555000,14.622000,15.804000,17.117000,18.580000,20.213000,22.044000,23.875000,bfa-boys-zscore-expanded-tables.xlsx
289,289,,12.486000,13.553000,14.620000,15.801000,17.114000,18.575000,20.209000,22.039000,23.870000,bfa-boys-zscore-expanded-tables.xlsx
290,290,,12.485000,13.551000,14.617000,15.798000,17.110000,18.571000,20.204000,22.035000,23.865000,bfa-boys-zscore-expanded-tables.xlsx
291,291,,12.483000,13.548000,14.614000,15.794000,17.106000,18.567000,20.199000,22.030000,23.860000,bfa-boys-zscore-expanded-tables.xlsx
292,292,,12.482000,13.547000,14.611000,15.791000,17.102000,18.562000,20.194000,22.024000,23.854000,bfa-boys-zscore-expanded-tables.xlsx
293,293,,12.480000,13.544000,14.609000,15.788000,17.098000,18.558000,20.190000,22.019000,23.849000,bfa-boys-zscore-expanded-tables.xlsx
294,294,,12.478000,13.542000,14.606000,15.784000,17.094000,18.554000,20.185000,22.014000,23.843000,bfa-boys-zscore-expanded-tables.xlsx
295,295,,12.476000,13.539000,14.603000,15.781000,17.090000,18.549000,20.180000,22.009000,23.838000,bfa-boys-zscore-expanded-tables.xlsx
296,296,,12.474000,13.537000,14.600000,15.778000,17.086000,18.545000,20.175000,22.004000,23.833000,bfa-boys-zscore-expanded-tables.xlsx
297,297,,12.473000,13.535000,14.597000,15.774000,17.082000,18.540000,20.171000,21.999000,23.828000,bfa-boys-zscore-expanded-tables.xlsx
298,298,,12.471000,13.532000,14.594000,15.771000,17.078000,18.536000,20.166000,21.994000,23.822000,bfa-boys-zscore-expanded-tables.xlsx
299,299,,12.469000,13.530000,14.591000,15.767000,17.074000,18.531000,20.161000,21.989000,23.817000,bfa-boys-zscore-expanded-tables.xlsx
300,300,,12.467000,13.528000,14.588000,15.764000,17.070000,18.527000,20.156000,21.984000,23.812000,bfa-boys-zscore-expanded-tables.xlsx
301,301,,12.465000,13.525000,14.585000,15.760000,17.066000,18.523000,20.151000,21.979000,23.806000,bfa-boys-zscore-expanded-tables.xlsx
302,302,,12.464000,13.523000,14.583000,15.757000,17.062000,18.518000,20.146000,21.973000,23.800000,bfa-boys-zscore-expanded-tables.xlsx
303,303,,12.462000,13.521000,14.580000,15.753000,17.058000,18.513000,20.141000,21.968000,23.795000,bfa-boys-zscore-expanded-tables.xlsx
304,304,,12.460000,13.518000,14.577000,15.750000,17.054000,18.509000,20.136000,21.963000,23.789000,bfa-boys-zscore-expanded-tables.xlsx
305,305,,12.458000,13.516000,14.574000,15.746000,17.050000,18.504000,20.131000,21.958000,23.784000,bfa-boys-zscore-expanded-tables.xlsx
306,306,,12.456000,13.513000,14.571000,15.743000,17.046000,18.500000,20.127000,21.953000,23.779000,bfa-boys-zscore-expanded-tables.xlsx
307,307,,12.454000,13.511000,14.568000,15.739000,17.042000,18.495000,20.122000,21.947000,23.773000,bfa-boys-zscore-expanded-tables.xlsx
308,308,,12.452000,13.509000,14.565000,15.736000,17.038000,18.491000,20.117000,21.942000,23.768000,bfa-boys-zscore-expanded-tables.xlsx
309,309,,12.451000,13.506000,14.562000,15.732000,17.034000,18.486000,20.112000,21.937000,23.762000,bfa-boys-zscore-expanded-tables.xlsx
310,310,,12.449000,13.504000,14.559000,15.729000,17.030000,18.482000,20.107000,21.932000,23.757000,bfa-boys-zscore-expanded-tables.xlsx
311,311,,12.447000,13.501000,14.556000,15.725000,17.026000,18.477000,20.102000,21.927000,23.751000,bfa-boys-zscore-expanded-tables.xlsx
312,312,,12.445000,13.499000,14.553000,15.722000,17.022000,18.473000,20.097000,21.921000,23.746000,bfa-boys-zscore-expanded-tables.xlsx
313,313,,12.443000,13.496000,14.550000,15.718000,17.018000,18.468000,20.092000,21.916000,23.740000,bfa-boys-zscore-expanded-tables.xlsx
314,314,,12.441000,13.494000,14.547000,15.715000,17.014000,18.464000,20.087000,21.911000,23.735000,bfa-boys-zscore-expanded-tables.xlsx
315,315,,12.439000,13.491000,14.544000,15.711000,17.010000,18.459000,20.082000,21.906000,23.730000,bfa-boys-zscore-expanded-tables.xlsx
316,316,,12.437000,13.489000,14.540000,15.707000,17.006000,18.455000,20.077000,21.901000,23.724000,bfa-boys-zscore-expanded-tables.xlsx
317,317,,12.435000,13.486000,14.537000,15.704000,17.002000,18.450000,20.072000,21.895000,23.718000,bfa-boys-zscore-expanded-tables.xlsx
318,318,,12.433000,13.484000,14.534000,15.700000,16.997000,18.445000,20.067000,21.890000,23.713000,bfa-boys-zscore-expanded-tables.xlsx
319,319,,12.431000,13.481000,14.531000,15.697000,16.993000,18.441000,20.062000,21.885000,23.707000,bfa-boys-zscore-expanded-tables.xlsx
320,320,,12.429000,13.479000,14.528000,15.693000,16.989000,18.436000,20.057000,21.880000,23.702000,bfa-boys-zscore-expanded-tables.xlsx
321,321,,12.427000,13.476000,14.525000,15.689000,16.985000,18.432000,20.052000,21.874000,23.696000,bfa-boys-zscore-expanded-tables.xlsx
322,322,,12.425000,13.473000,14.522000,15.686000,16.981000,18.427000,20.047000,21.869000,23.691000,bfa-boys-zscore-expanded-tables.xlsx
323,323,,12.423000,13.471000,14.519000,15.682000,16.977000,18.422000,20.042000,21.864000,23.685000,bfa-boys-zscore-expanded-tables.xlsx
324,324,,12.421000,13.468000,14.516000,15.679000,16.973000,18.418000,20.037000,21.858000,23.680000,bfa-boys-zscore-expanded-tables.xlsx
325,325,,12.419000,13.466000,14.513000,15.675000,16.969000,18.413000,20.032000,21.853000,23.674000,bfa-boys-zscore-expanded-tables.xlsx
326,326,,12.417000,13.463000,14.510000,15.671000,16.964000,18.409000,20.027000,21.848000,23.668000,bfa-boys-zscore-expanded-tables.xlsx
327,327,,12.415000,13.461000,14.507000,15.668000,16.960000,18.404000,20.022000,21.842000,23.663000,bfa-boys-zscore-expanded-tables.xlsx
328,328,,12.413000,13.458000,14.504000,15.664000,16.956000,18.399000,20.017000,21.837000,23.657000,bfa-boys-zscore-expanded-tables.xlsx
329,329,,12.411000,13.456000,14.501000,15.661000,16.952000,18.395000,20.012000,21.832000,23.652000,bfa-boys-zscore-expanded-tables.xlsx
330,330,,12.409000,13.453000,14.497000,15.657000,16.948000,18.390000,20.007000,21.826000,23.646000,bfa-boys-zscore-expanded-tables.xlsx
331,331,,12.407000,13.451000,14.494000,15.653000,16.944000,18.386000,20.002000,21.821000,23.640000,bfa-boys-zscore-expanded-tables.xlsx
332,332,,12.405000,13.448000,14.491000,15.650000,16.940000,18.381000,19.997000,21.816000,23.635000,bfa-boys-zscore-expanded-tables.xlsx
333,333,,12.403000,13.445000,14.488000,15.646000,16.936000,18.376000,19.992000,21.810000,23.629000,bfa-boys-zscore-expanded-tables.xlsx
