id,punto_id,fuente_archivo,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,p999
6441,6441,lhfa-girls-percentiles-expanded-tables(1).xlsx,78.853000,81.495000,83.037000,83.853000,85.109000,85.957000,87.209000,89.542000,91.875000,93.127000,93.975000,95.232000,96.048000,97.589000,100.231000
6442,6442,lhfa-girls-percentiles-expanded-tables(1).xlsx,78.873000,81.517000,83.059000,83.876000,85.133000,85.981000,87.234000,89.568000,91.903000,93.155000,94.004000,95.261000,96.078000,97.620000,100.263000
6443,6443,lhfa-girls-percentiles-expanded-tables(1).xlsx,78.896000,81.541000,83.083000,83.900000,85.158000,86.007000,87.260000,89.595000,91.930000,93.183000,94.031000,95.289000,96.106000,97.648000,100.293000
6444,6444,lhfa-girls-percentiles-expanded-tables(1).xlsx,78.917000,81.563000,83.106000,83.923000,85.182000,86.031000,87.284000,89.621000,91.957000,93.211000,94.060000,95.318000,96.136000,97.679000,100.325000
6445,6445,lhfa-girls-percentiles-expanded-tables(1).xlsx,78.937000,81.584000,83.129000,83.946000,85.205000,86.055000,87.309000,89.647000,91.985000,93.239000,94.088000,95.348000,96.165000,97.709000,100.357000
6446,6446,lhfa-girls-percentiles-expanded-tables(1).xlsx,78.960000,81.608000,83.153000,83.971000,85.230000,86.080000,87.335000,89.673000,92.011000,93.266000,94.116000,95.375000,96.193000,97.738000,100.386000
6447,6447,lhfa-girls-percentiles-expanded-tables(1).xlsx,78.980000,81.630000,83.175000,83.994000,85.254000,86.104000,87.360000,89.699000,92.039000,93.294000,94.144000,95.405000,96.223000,97.768000,100.418000
6448,6448,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.000000,81.651000,83.198000,84.017000,85.277000,86.128000,87.384000,89.725000,92.066000,93.322000,94.173000,95.434000,96.253000,97.799000,100.450000
6449,6449,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.023000,81.675000,83.222000,84.041000,85.302000,86.153000,87.410000,89.751000,92.093000,93.349000,94.200000,95.462000,96.281000,97.827000,100.479000
6450,6450,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.043000,81.697000,83.244000,84.064000,85.326000,86.177000,87.434000,89.777000,92.120000,93.377000,94.229000,95.491000,96.310000,97.858000,100.511000
6451,6451,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.064000,81.718000,83.267000,84.087000,85.349000,86.201000,87.459000,89.803000,92.147000,93.405000,94.257000,95.520000,96.340000,97.888000,100.543000
6452,6452,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.086000,81.742000,83.291000,84.111000,85.374000,86.226000,87.485000,89.829000,92.174000,93.432000,94.284000,95.547000,96.368000,97.917000,100.572000
6453,6453,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.107000,81.764000,83.313000,84.134000,85.398000,86.250000,87.509000,89.855000,92.201000,93.460000,94.313000,95.577000,96.397000,97.947000,100.604000
6454,6454,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.127000,81.785000,83.336000,84.157000,85.421000,86.274000,87.534000,89.881000,92.229000,93.488000,94.341000,95.606000,96.427000,97.977000,100.636000
6455,6455,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.149000,81.809000,83.360000,84.181000,85.446000,86.299000,87.559000,89.907000,92.255000,93.515000,94.369000,95.633000,96.455000,98.006000,100.665000
6456,6456,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.169000,81.830000,83.382000,84.204000,85.469000,86.323000,87.584000,89.933000,92.282000,93.543000,94.397000,95.662000,96.484000,98.036000,100.697000
6457,6457,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.190000,81.852000,83.405000,84.227000,85.493000,86.347000,87.608000,89.959000,92.310000,93.571000,94.425000,95.691000,96.514000,98.066000,100.729000
6458,6458,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.212000,81.875000,83.428000,84.251000,85.517000,86.372000,87.634000,89.985000,92.336000,93.598000,94.452000,95.719000,96.541000,98.095000,100.757000
6459,6459,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.232000,81.897000,83.451000,84.274000,85.541000,86.396000,87.658000,90.011000,92.363000,93.626000,94.481000,95.748000,96.571000,98.125000,100.789000
6460,6460,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.252000,81.918000,83.473000,84.296000,85.564000,86.420000,87.683000,90.037000,92.390000,93.654000,94.509000,95.777000,96.600000,98.155000,100.821000
6461,6461,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.272000,81.940000,83.495000,84.319000,85.588000,86.444000,87.707000,90.063000,92.418000,93.681000,94.537000,95.806000,96.630000,98.185000,100.853000
6462,6462,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.295000,81.963000,83.519000,84.343000,85.612000,86.468000,87.732000,90.088000,92.444000,93.708000,94.564000,95.833000,96.657000,98.214000,100.882000
6463,6463,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.315000,81.984000,83.541000,84.366000,85.636000,86.492000,87.757000,90.114000,92.471000,93.736000,94.593000,95.862000,96.687000,98.244000,100.913000
6464,6464,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.335000,82.006000,83.564000,84.389000,85.659000,86.516000,87.781000,90.140000,92.498000,93.764000,94.621000,95.891000,96.716000,98.274000,100.945000
6465,6465,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.357000,82.029000,83.587000,84.413000,85.683000,86.541000,87.807000,90.166000,92.525000,93.791000,94.648000,95.919000,96.744000,98.302000,100.974000
6466,6466,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.377000,82.050000,83.610000,84.435000,85.707000,86.564000,87.831000,90.191000,92.552000,93.818000,94.676000,95.947000,96.773000,98.332000,101.005000
6467,6467,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.397000,82.072000,83.632000,84.458000,85.730000,86.588000,87.855000,90.217000,92.579000,93.846000,94.704000,95.976000,96.802000,98.362000,101.037000
6468,6468,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.420000,82.095000,83.656000,84.482000,85.754000,86.613000,87.880000,90.243000,92.605000,93.873000,94.731000,96.004000,96.830000,98.390000,101.066000
6469,6469,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.440000,82.116000,83.678000,84.504000,85.778000,86.637000,87.905000,90.268000,92.632000,93.900000,94.759000,96.032000,96.859000,98.420000,101.097000
6470,6470,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.459000,82.138000,83.700000,84.527000,85.801000,86.660000,87.929000,90.294000,92.659000,93.928000,94.787000,96.061000,96.888000,98.450000,101.129000
6471,6471,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.482000,82.161000,83.724000,84.551000,85.825000,86.685000,87.954000,90.320000,92.685000,93.955000,94.814000,96.088000,96.916000,98.478000,101.157000
6472,6472,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.502000,82.182000,83.746000,84.573000,85.848000,86.708000,87.979000,90.345000,92.712000,93.982000,94.842000,96.117000,96.945000,98.508000,101.189000
6473,6473,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.521000,82.203000,83.768000,84.596000,85.871000,86.732000,88.003000,90.371000,92.739000,94.010000,94.870000,96.146000,96.974000,98.538000,101.220000
6474,6474,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.544000,82.227000,83.791000,84.620000,85.896000,86.757000,88.028000,90.397000,92.765000,94.036000,94.897000,96.173000,97.002000,98.566000,101.249000
6475,6475,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.564000,82.248000,83.813000,84.642000,85.919000,86.780000,88.052000,90.422000,92.792000,94.064000,94.925000,96.202000,97.031000,98.596000,101.280000
6476,6476,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.583000,82.269000,83.835000,84.665000,85.942000,86.804000,88.076000,90.448000,92.819000,94.091000,94.953000,96.230000,97.060000,98.626000,101.312000
6477,6477,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.606000,82.292000,83.859000,84.689000,85.966000,86.828000,88.101000,90.473000,92.845000,94.118000,94.980000,96.258000,97.087000,98.654000,101.340000
6478,6478,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.625000,82.313000,83.881000,84.711000,85.989000,86.852000,88.125000,90.499000,92.872000,94.145000,95.008000,96.286000,97.116000,98.684000,101.372000
6479,6479,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.645000,82.334000,83.903000,84.733000,86.012000,86.875000,88.149000,90.524000,92.899000,94.173000,95.036000,96.315000,97.145000,98.714000,101.403000
6480,6480,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.667000,82.357000,83.926000,84.757000,86.037000,86.900000,88.174000,90.550000,92.925000,94.199000,95.062000,96.342000,97.173000,98.742000,101.432000
6481,6481,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.687000,82.378000,83.948000,84.780000,86.060000,86.923000,88.199000,90.575000,92.951000,94.227000,95.090000,96.370000,97.202000,98.772000,101.463000
6482,6482,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.707000,82.399000,83.970000,84.802000,86.083000,86.947000,88.223000,90.600000,92.978000,94.254000,95.118000,96.399000,97.231000,98.801000,101.494000
6483,6483,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.729000,82.423000,83.994000,84.826000,86.107000,86.971000,88.247000,90.626000,93.004000,94.281000,95.145000,96.426000,97.258000,98.829000,101.523000
6484,6484,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.748000,82.444000,84.015000,84.848000,86.130000,86.995000,88.272000,90.651000,93.031000,94.308000,95.173000,96.454000,97.287000,98.859000,101.554000
6485,6485,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.768000,82.464000,84.037000,84.870000,86.153000,87.018000,88.296000,90.677000,93.057000,94.335000,95.200000,96.483000,97.316000,98.889000,101.585000
6486,6486,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.790000,82.488000,84.061000,84.894000,86.177000,87.042000,88.320000,90.702000,93.084000,94.362000,95.227000,96.510000,97.343000,98.916000,101.614000
6487,6487,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.810000,82.508000,84.083000,84.916000,86.200000,87.066000,88.344000,90.727000,93.110000,94.389000,95.255000,96.538000,97.372000,98.946000,101.645000
6488,6488,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.829000,82.529000,84.104000,84.938000,86.222000,87.089000,88.368000,90.753000,93.137000,94.416000,95.283000,96.567000,97.401000,98.976000,101.676000
6489,6489,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.851000,82.552000,84.128000,84.962000,86.246000,87.113000,88.393000,90.778000,93.163000,94.442000,95.309000,96.594000,97.428000,99.003000,101.704000
6490,6490,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.871000,82.573000,84.149000,84.984000,86.269000,87.137000,88.417000,90.803000,93.189000,94.470000,95.337000,96.622000,97.457000,99.033000,101.735000
6491,6491,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.890000,82.594000,84.171000,85.006000,86.292000,87.160000,88.441000,90.828000,93.216000,94.497000,95.364000,96.650000,97.486000,99.063000,101.766000
6492,6492,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.912000,82.617000,84.195000,85.030000,86.316000,87.184000,88.466000,90.854000,93.242000,94.523000,95.391000,96.677000,97.513000,99.090000,101.795000
6493,6493,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.932000,82.638000,84.216000,85.052000,86.339000,87.207000,88.489000,90.879000,93.268000,94.550000,95.419000,96.706000,97.541000,99.120000,101.826000
6494,6494,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.951000,82.659000,84.238000,85.074000,86.362000,87.231000,88.513000,90.904000,93.295000,94.577000,95.446000,96.734000,97.570000,99.149000,101.857000
6495,6495,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.973000,82.682000,84.261000,85.098000,86.386000,87.255000,88.538000,90.929000,93.320000,94.604000,95.473000,96.761000,97.597000,99.177000,101.885000
6496,6496,lhfa-girls-percentiles-expanded-tables(1).xlsx,79.993000,82.702000,84.283000,85.120000,86.408000,87.278000,88.562000,90.954000,93.347000,94.631000,95.500000,96.789000,97.626000,99.206000,101.916000
6497,6497,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.012000,82.723000,84.304000,85.142000,86.431000,87.301000,88.586000,90.980000,93.373000,94.658000,95.528000,96.817000,97.655000,99.236000,101.947000
6498,6498,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.034000,82.746000,84.328000,85.165000,86.455000,87.325000,88.610000,91.005000,93.399000,94.684000,95.554000,96.844000,97.682000,99.263000,101.975000
6499,6499,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.053000,82.767000,84.349000,85.187000,86.478000,87.348000,88.634000,91.030000,93.425000,94.711000,95.582000,96.872000,97.710000,99.293000,102.006000
6500,6500,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.073000,82.787000,84.371000,85.209000,86.500000,87.371000,88.658000,91.055000,93.452000,94.738000,95.609000,96.900000,97.739000,99.322000,102.037000
6501,6501,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.095000,82.810000,84.394000,85.233000,86.524000,87.396000,88.682000,91.080000,93.478000,94.764000,95.636000,96.927000,97.766000,99.350000,102.065000
6502,6502,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.114000,82.831000,84.416000,85.255000,86.547000,87.419000,88.706000,91.105000,93.504000,94.791000,95.663000,96.955000,97.794000,99.379000,102.096000
6503,6503,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.133000,82.851000,84.437000,85.277000,86.569000,87.442000,88.730000,91.130000,93.530000,94.818000,95.691000,96.983000,97.823000,99.409000,102.127000
6504,6504,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.155000,82.874000,84.460000,85.300000,86.593000,87.466000,88.754000,91.155000,93.556000,94.844000,95.717000,97.010000,97.850000,99.436000,102.155000
6505,6505,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.174000,82.895000,84.482000,85.322000,86.616000,87.489000,88.778000,91.180000,93.582000,94.871000,95.744000,97.038000,97.878000,99.465000,102.186000
6506,6506,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.193000,82.915000,84.503000,85.344000,86.638000,87.512000,88.802000,91.205000,93.608000,94.898000,95.772000,97.066000,97.907000,99.495000,102.217000
6507,6507,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.215000,82.938000,84.526000,85.367000,86.662000,87.536000,88.826000,91.230000,93.634000,94.924000,95.798000,97.093000,97.934000,99.522000,102.245000
6508,6508,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.234000,82.959000,84.548000,85.389000,86.685000,87.559000,88.850000,91.255000,93.660000,94.951000,95.825000,97.121000,97.962000,99.551000,102.275000
6509,6509,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.254000,82.979000,84.569000,85.411000,86.707000,87.582000,88.873000,91.280000,93.687000,94.978000,95.853000,97.149000,97.991000,99.581000,102.306000
6510,6510,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.275000,83.002000,84.592000,85.434000,86.731000,87.606000,88.897000,91.305000,93.712000,95.004000,95.879000,97.175000,98.018000,99.608000,102.334000
6511,6511,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.295000,83.022000,84.613000,85.456000,86.753000,87.629000,88.921000,91.330000,93.738000,95.031000,95.906000,97.203000,98.046000,99.637000,102.365000
6512,6512,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.313000,83.043000,84.635000,85.478000,86.776000,87.651000,88.945000,91.355000,93.764000,95.058000,95.933000,97.231000,98.074000,99.666000,102.396000
6513,6513,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.335000,83.065000,84.658000,85.501000,86.799000,87.675000,88.969000,91.379000,93.790000,95.083000,95.959000,97.258000,98.101000,99.693000,102.423000
6514,6514,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.354000,83.086000,84.679000,85.523000,86.822000,87.698000,88.993000,91.404000,93.816000,95.110000,95.987000,97.286000,98.130000,99.723000,102.454000
6515,6515,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.373000,83.106000,84.700000,85.544000,86.844000,87.721000,89.016000,91.429000,93.842000,95.137000,96.014000,97.314000,98.158000,99.752000,102.485000
6516,6516,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.395000,83.129000,84.723000,85.568000,86.868000,87.745000,89.040000,91.454000,93.868000,95.163000,96.040000,97.340000,98.184000,99.779000,102.513000
6517,6517,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.414000,83.149000,84.745000,85.589000,86.890000,87.768000,89.064000,91.479000,93.894000,95.190000,96.067000,97.368000,98.213000,99.808000,102.543000
6518,6518,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.433000,83.170000,84.766000,85.611000,86.913000,87.791000,89.087000,91.504000,93.920000,95.216000,96.094000,97.396000,98.241000,99.837000,102.574000
6519,6519,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.455000,83.192000,84.789000,85.634000,86.936000,87.814000,89.111000,91.528000,93.945000,95.242000,96.120000,97.422000,98.268000,99.864000,102.602000
6520,6520,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.474000,83.213000,84.810000,85.656000,86.958000,87.837000,89.135000,91.553000,93.971000,95.269000,96.148000,97.450000,98.296000,99.893000,102.632000
6521,6521,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.493000,83.233000,84.831000,85.677000,86.981000,87.860000,89.158000,91.578000,93.997000,95.295000,96.175000,97.478000,98.324000,99.923000,102.663000
6522,6522,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.514000,83.255000,84.854000,85.701000,87.004000,87.884000,89.182000,91.602000,94.023000,95.321000,96.201000,97.504000,98.351000,99.949000,102.690000
6523,6523,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.533000,83.276000,84.875000,85.722000,87.026000,87.906000,89.206000,91.627000,94.048000,95.348000,96.228000,97.532000,98.379000,99.979000,102.721000
6524,6524,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.555000,83.298000,84.898000,85.745000,87.050000,87.930000,89.230000,91.652000,94.074000,95.374000,96.254000,97.558000,98.406000,100.006000,102.749000
6525,6525,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.574000,83.318000,84.919000,85.767000,87.072000,87.953000,89.253000,91.676000,94.100000,95.400000,96.281000,97.586000,98.434000,100.034000,102.779000
6526,6526,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.593000,83.339000,84.940000,85.788000,87.094000,87.975000,89.277000,91.701000,94.126000,95.427000,96.308000,97.614000,98.462000,100.064000,102.810000
6527,6527,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.614000,83.361000,84.963000,85.811000,87.118000,87.999000,89.300000,91.726000,94.151000,95.452000,96.334000,97.640000,98.488000,100.090000,102.837000
6528,6528,lhfa-girls-percentiles-expanded-tables(1).xlsx,80.633000,83.381000,84.984000,85.833000,87.140000,88.022000,89.324000,91.750000,94.177000,95.479000,96.361000,97.668000,98.517000,100.119000,102.868000
