id_ingrediente,energia_kcal,agua_g,alcohol_g,proteinas_g,hidratos_carbono_g,almidon_g,azucares_sencillos_g,azucares_libres_g,fibra_vegetal_g,grasa_total_g,ags_g,agm_g,agp_g,colesterol_mg,vitamina_a_eq_retinol_ug,retinol_ug,carotenoides_eq_beta_caroteno_ug,vit_d_ug,vit_e_eq_alpha_tocoferol_mg,vit_k_ug,vitamina_b1_mg,vitamina_b2_mg,eq_niacina_mg,vit_b6_mg,eq_folato_dietetico_ug,vit_b12_ug,pantotenico_mg,biotina_ug,vit_c_mg,calcio_mg,fosforo_mg,hierro_mg,iodo_ug,cinc_mg,magnesio_mg,sodio_mg,potasio_mg,manganeso_mg,cobre_mg,selenio_ug,omega3_g,tipo_omega3,grasas_trans_g,polifenoles_mg,probioticos_billones_ufc
298,348.000,47.500,0.000,25.000,0.00000000,0.00000000,0.000,0.000,0.000,27.500,11.300,1.500,4.700,88.500,13.000,11.000,0.00000000,0.000,0.290,6.000,0.200,0.150,0.250,0.140,0.900,0.900,0.900,0.000,0.000,20.000,160.000,1.600,10.900,1.200,200.000,70.000,200.000,0.040,0.080,21.100,0.050,ALA,0.200,0.000,0.000
299,256.000,55.100,0.000,6.900,16.70000000,14.70000000,2.000,2.000,1.300,17.700,8.100,5.600,0.900,64.300,4.100,4.100,0.00000000,0.170,0.310,5.000,0.050,0.110,4.500,0.040,5.000,0.500,0.600,0.000,0.000,27.600,22.000,8.200,4.900,0.880,14.600,680.000,150.000,0.011,0.040,11.800,0.040,ALA,0.200,0.000,0.000
300,266.000,60.500,0.000,11.900,1.30000000,1.30000000,0.000,0.000,0.000,23.700,8.300,9.900,2.100,73.900,0.000,0.000,0.00000000,0.000,0.090,7.000,0.160,0.150,4.300,0.030,2.200,2.400,0.360,0.000,0.000,59.100,143.000,0.830,8.600,3.100,11.000,766.000,207.000,0.030,0.060,6.100,0.040,ALA,0.200,0.000,0.000
301,81.500,79.800,0.000,15.200,3.70000000,3.20000000,0.500,0.500,0.000,0.650,0.180,0.210,0.150,0.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,683.000,0.000,0.000,0.000,0.000,0.020,ALA,0.100,0.000,0.000
302,444.000,33.300,0.000,21.000,1.70000000,1.70000000,0.000,0.000,0.100,39.200,14.600,17.600,4.500,79.000,0.000,0.000,0.00000000,0.000,0.780,9.000,0.180,0.200,7.500,0.150,3.000,1.400,0.800,3.000,0.000,10.000,167.000,1.000,15.000,1.700,35.000,2084.000,224.000,0.070,0.240,6.900,0.050,ALA,0.300,0.000,0.000
303,309.000,55.400,0.000,13.100,0.90000000,0.51000000,0.390,0.390,0.000,28.100,10.500,12.300,2.600,67.000,0.000,0.000,0.00000000,0.000,0.000,9.000,0.180,0.160,4.600,0.160,3.400,1.500,0.400,0.000,0.000,34.500,150.000,1.400,1.800,2.600,9.400,1060.000,210.000,0.028,0.070,11.500,0.050,ALA,0.300,0.000,0.000
336,219.000,65.300,0.000,14.900,3.70000000,3.70000000,0.000,0.000,0.000,16.100,7.000,7.200,0.900,87.000,0.000,0.000,0.00000000,1.700,0.100,0.000,0.130,0.340,6.100,0.310,7.000,3.800,0.650,0.000,3.100,6.000,133.000,3.000,14.000,2.900,16.000,69.000,315.000,0.026,0.170,9.400,0.060,ALA,0.200,0.000,0.000
337,131.000,76.900,0.000,15.300,0.00000000,0.00000000,0.000,0.000,0.000,7.800,3.000,2.400,0.320,260.000,0.000,0.000,0.00000000,0.000,0.440,0.000,0.030,0.250,7.000,0.030,13.000,6.000,0.000,3.000,18.000,8.000,400.000,1.700,0.000,1.900,21.000,75.000,420.000,0.040,0.200,0.000,0.030,ALA,0.100,0.000,0.000
304,438.000,34.400,0.000,19.300,1.40000000,1.30000000,0.090,0.090,0.000,39.500,14.100,18.600,4.700,77.700,0.000,0.000,0.00000000,0.000,0.270,10.000,0.180,0.190,7.300,0.160,4.200,2.600,1.100,0.000,0.000,15.700,242.000,1.000,14.700,1.800,11.200,1174.000,160.000,0.038,0.080,26.100,0.050,ALA,0.300,0.000,0.000
305,122.000,75.800,0.000,19.200,0.00000000,0.00000000,0.000,0.000,0.000,5.000,1.500,2.200,0.390,56.000,0.000,0.000,0.00000000,0.400,0.090,15.000,0.250,0.100,5.700,0.300,5.000,2.000,0.600,0.000,0.000,9.000,220.000,1.000,5.000,2.000,22.000,82.000,385.000,0.020,0.140,1.000,0.030,ALA,0.100,0.000,0.000
306,108.000,76.300,0.000,20.600,0.40000000,0.40000000,0.000,0.000,0.000,2.700,0.960,1.100,0.570,54.000,21.000,21.000,0.00000000,0.000,0.670,7.000,0.110,0.150,6.600,0.500,6.000,3.000,0.330,0.000,0.000,9.200,216.000,4.800,5.000,4.900,26.000,44.000,377.000,0.024,0.210,3.000,0.030,ALA,0.100,0.000,0.000
307,204.000,66.200,0.000,18.100,0.40000000,0.00000000,0.400,0.000,0.000,14.400,5.700,2.900,4.400,65.000,0.340,0.340,0.00000000,0.000,0.400,4.000,0.000,0.090,3.000,0.590,6.000,11.600,0.950,1.200,0.000,22.800,216.000,1.500,1.800,1.400,24.900,78.000,350.000,0.038,0.150,10.000,0.040,ALA,0.100,0.000,0.000
308,88.400,74.900,0.000,10.400,0.00000000,0.00000000,0.000,0.000,0.000,5.200,1.800,1.400,1.500,52.000,0.000,0.000,0.00000000,0.000,0.090,4.000,0.030,0.300,6.300,0.440,4.000,8.800,0.700,0.900,0.000,22.000,220.000,1.000,5.000,3.900,22.000,67.000,360.000,0.010,0.060,17.000,0.020,ALA,0.100,0.000,0.000
309,138.000,70.900,0.000,22.100,0.50000000,0.00000000,0.000,0.000,0.000,5.300,2.100,1.100,1.600,65.000,0.000,0.000,0.00000000,0.000,0.160,4.000,0.170,0.110,3.700,0.500,5.000,10.000,0.800,1.000,0.000,17.000,180.000,1.300,5.000,4.500,26.000,67.000,360.000,0.010,0.070,20.000,0.030,ALA,0.100,0.000,0.000
310,113.000,75.400,0.000,21.600,0.00000000,0.00000000,0.000,0.000,0.000,3.000,0.900,0.820,0.580,65.000,0.000,0.000,0.00000000,0.000,0.270,6.000,0.090,0.060,10.500,0.300,5.000,1.000,0.800,0.000,0.000,14.000,210.000,2.800,2.000,2.200,24.000,44.000,276.000,0.040,0.220,17.000,0.020,ALA,0.100,0.000,0.000
311,102.000,75.300,0.000,23.700,0.60000000,0.00000000,0.600,0.000,0.000,0.600,0.240,0.120,0.180,65.000,0.000,0.000,0.00000000,0.000,0.010,4.000,0.190,0.120,4.000,0.430,4.000,8.700,0.690,0.900,0.000,17.000,180.000,1.300,5.000,3.900,22.000,57.000,306.000,0.010,0.060,17.400,0.020,ALA,0.100,0.000,0.000
312,137.000,72.000,0.000,21.000,0.00000000,0.00000000,0.000,0.000,0.000,5.900,2.300,1.200,1.800,52.000,0.000,0.000,0.00000000,0.000,0.130,4.000,0.030,0.300,6.300,0.500,5.000,10.000,0.800,1.000,0.000,22.800,216.000,1.000,5.000,3.900,22.000,67.000,360.000,0.038,0.060,17.000,0.020,ALA,0.100,0.000,0.000
313,256.000,63.000,0.000,15.400,0.00000000,0.00000000,0.000,0.000,0.000,21.600,9.300,9.500,0.900,67.500,0.000,0.000,0.00000000,0.000,0.200,6.000,0.040,0.170,9.000,0.280,9.500,1.000,0.330,0.000,0.000,9.200,139.000,1.800,5.600,3.500,12.900,49.000,260.000,0.010,0.070,1.000,0.040,ALA,0.200,0.000,0.000
314,234.000,61.800,0.000,22.000,0.00000000,0.00000000,0.000,0.000,0.000,16.200,6.900,6.900,0.480,66.000,1.000,1.000,0.00000000,0.000,0.180,6.000,0.060,0.310,8.000,0.270,9.000,2.000,0.600,0.000,0.000,15.000,160.000,2.700,6.000,4.300,17.000,86.000,290.000,0.040,0.150,3.000,0.050,ALA,0.300,0.000,0.000
315,200.000,67.400,0.000,18.600,0.00000000,0.00000000,0.000,0.000,0.000,14.000,6.300,6.600,0.490,70.000,22.000,22.000,0.00000000,0.000,0.190,6.000,0.038,0.064,7.000,0.230,8.000,1.000,0.500,0.000,0.000,8.100,139.000,1.900,6.000,3.600,18.000,61.000,264.000,0.009,0.074,1.000,0.060,ALA,0.400,0.000,0.000
316,120.000,75.400,0.000,20.300,0.00000000,0.00000000,0.000,0.000,0.000,4.300,1.700,1.900,0.230,59.000,0.000,0.000,0.00000000,0.000,0.150,6.000,0.070,0.240,9.500,0.320,10.000,2.000,0.700,0.000,0.000,7.000,180.000,2.100,6.000,4.300,20.000,61.000,350.000,0.040,0.140,3.000,0.040,ALA,0.200,0.000,0.000
317,160.000,71.600,0.000,19.100,0.00000000,0.00000000,0.000,0.000,0.000,9.300,3.800,4.600,0.390,70.000,4.000,4.000,0.00000000,0.500,0.150,6.000,0.110,0.120,5.500,0.540,16.000,1.000,0.550,0.000,0.000,10.000,172.000,2.100,6.000,3.600,17.000,51.000,330.000,0.010,0.067,1.000,0.050,ALA,0.300,0.000,0.000
318,107.000,76.500,0.000,20.900,0.00000000,0.00000000,0.000,0.000,0.000,2.600,1.100,0.980,0.200,70.000,0.000,0.000,0.00000000,0.000,0.190,7.000,0.140,0.260,7.400,0.400,5.000,1.000,0.850,0.000,0.000,13.000,195.000,2.100,2.800,2.300,16.000,93.000,369.000,0.030,0.250,8.100,0.040,ALA,0.200,0.000,0.000
319,120.000,77.400,0.000,16.600,0.00000000,0.00000000,0.000,0.000,0.000,6.000,2.700,2.400,0.350,62.800,0.000,0.000,0.00000000,0.000,0.190,4.000,0.070,0.240,7.500,0.610,3.300,2.000,13.000,0.000,0.000,8.000,199.000,2.900,2.800,7.100,20.000,85.000,304.000,0.027,0.094,8.500,0.030,ALA,0.100,0.000,0.000
320,242.000,62.800,0.000,18.600,0.00000000,0.00000000,0.000,0.000,0.000,18.600,6.300,6.600,0.490,70.000,22.000,0.000,0.00000000,0.000,0.190,0.000,0.040,0.060,7.000,0.230,0.000,1.000,0.000,0.000,0.000,8.100,139.000,1.900,6.000,3.600,18.000,61.000,264.000,0.000,0.000,1.000,0.060,ALA,0.400,0.000,0.000
321,131.000,75.100,0.000,18.600,0.00000000,0.00000000,0.000,0.000,0.000,6.300,2.600,2.400,0.410,73.000,0.000,0.000,0.00000000,0.000,0.080,6.000,0.140,0.240,6.700,0.430,9.000,1.400,0.990,0.000,0.000,11.000,237.000,3.000,3.000,3.300,17.000,105.000,329.000,0.012,0.065,15.600,0.040,ALA,0.200,0.000,0.000
322,131.000,73.900,0.000,20.700,0.00000000,0.00000000,0.000,0.000,0.000,5.400,2.000,2.300,0.190,59.000,4.000,4.000,0.00000000,0.000,0.150,7.000,0.041,0.160,8.100,0.320,8.000,2.000,0.640,0.000,0.000,8.000,198.000,2.100,3.000,3.800,18.000,60.000,350.000,0.010,0.077,17.400,0.030,ALA,0.100,0.000,0.000
323,205.000,65.800,0.000,20.600,0.00000000,0.00000000,0.000,0.000,0.000,13.600,4.700,6.500,0.920,71.200,4.000,4.000,0.00000000,0.000,0.140,7.000,0.060,0.160,9.000,0.390,5.900,1.000,0.850,0.000,0.000,12.000,204.000,1.500,2.600,4.700,25.500,87.000,395.000,0.030,0.250,8.100,0.040,ALA,0.200,0.000,0.000
324,134.000,76.900,0.000,14.800,0.00000000,0.00000000,0.000,0.000,0.000,8.300,4.300,2.800,0.190,95.000,0.000,0.000,0.00000000,0.000,0.080,4.000,0.025,0.070,2.600,0.040,2.000,1.500,2.400,0.000,3.400,9.000,79.000,10.000,0.000,2.500,8.000,46.000,270.000,0.010,0.090,45.900,0.020,ALA,0.100,0.000,0.000
325,114.000,77.700,0.000,17.300,1.30000000,0.00000000,1.300,0.000,0.000,4.400,1.200,1.000,1.100,131.000,8.000,8.000,0.00000000,0.000,0.630,0.000,0.460,1.100,6.600,0.000,0.000,2.700,2.500,0.000,5.300,5.000,176.000,4.300,0.000,2.200,20.000,80.000,257.000,0.000,0.410,10.400,0.040,EPA/DHA,0.100,0.000,0.000
326,118.000,77.600,0.000,16.500,0.21000000,0.00000000,0.210,0.000,0.000,5.700,2.300,1.600,0.600,135.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.310,0.860,0.000,0.000,0.000,5.200,2.600,0.000,5.000,4.000,160.000,6.100,0.000,2.100,16.000,118.000,248.000,0.000,0.400,32.000,0.040,EPA/DHA,0.100,0.000,0.000
327,149.000,74.400,0.000,15.600,0.71000000,0.00000000,0.710,0.000,0.000,9.300,2.700,2.400,2.700,136.000,9.000,9.000,0.00000000,0.000,1.200,0.000,0.430,1.200,0.000,0.000,0.000,4.200,2.600,0.000,6.000,22.000,164.000,1.700,0.000,3.100,15.000,111.000,262.000,0.000,0.000,0.000,0.040,EPA/DHA,0.100,0.000,0.000
328,104.000,79.000,0.000,17.000,0.00000000,0.00000000,0.000,0.000,0.000,4.000,1.600,1.000,0.500,140.000,0.000,0.000,0.00000000,1.000,0.520,0.000,0.190,1.000,10.500,0.300,3.000,13.000,2.300,0.000,6.000,6.000,210.000,4.800,0.000,2.000,23.000,92.000,263.000,0.041,0.360,22.000,0.040,EPA/DHA,0.100,0.000,0.000
329,131.000,73.500,0.000,20.700,0.93000000,0.93000000,0.000,0.000,0.000,4.900,1.700,0.580,1.400,354.000,36000.000,36000.000,0.00000000,1.100,0.600,56.000,0.310,3.200,19.400,0.590,136.000,39.000,6.800,27.000,23.000,7.600,407.000,18.000,14.000,6.500,23.000,77.000,363.000,0.310,1.300,56.000,0.050,EPA/DHA,0.100,0.000,0.000
330,137.000,70.700,0.000,20.700,2.20000000,2.20000000,0.000,0.000,0.000,5.000,1.700,1.200,0.750,371.000,20010.000,20000.000,60.00000000,1.200,0.400,0.000,0.340,3.500,15.500,0.600,240.000,75.000,0.000,0.000,15.000,8.000,360.000,10.200,0.000,3.900,19.000,72.000,297.000,0.000,0.000,0.000,0.050,EPA/DHA,0.100,0.000,0.000
331,136.000,72.000,0.000,22.100,1.20000000,1.20000000,0.000,0.000,0.000,4.700,1.600,1.100,0.750,492.000,33.000,33.000,0.00000000,1.300,0.400,80.000,0.320,2.500,14.800,0.800,380.000,25.000,6.600,210.000,28.000,18.000,240.000,7.400,3.000,3.200,13.000,68.000,218.000,0.290,0.320,55.000,0.050,EPA/DHA,0.100,0.000,0.000
332,130.000,71.800,0.000,19.500,5.30000000,5.30000000,0.000,0.000,0.000,3.400,1.300,0.450,0.740,261.000,18000.000,17720.000,1680.00000000,1.700,0.700,33.000,0.290,2.900,17.800,0.880,592.000,65.000,7.300,100.000,32.000,6.100,352.000,6.900,14.000,4.800,21.000,116.000,330.000,0.330,3.200,21.000,0.050,EPA/DHA,0.100,0.000,0.000
333,157.000,73.700,0.000,16.000,0.00000000,0.00000000,0.000,0.000,0.000,10.300,3.600,4.900,1.100,116.000,0.000,0.000,0.00000000,0.000,0.510,0.000,0.490,0.500,8.200,0.350,4.000,0.800,0.640,0.000,4.400,9.600,197.000,3.000,14.000,2.600,20.000,93.000,278.000,0.340,0.230,12.000,0.060,ALA,0.200,0.000,0.000
334,193.000,70.100,0.000,15.300,0.00000000,0.00000000,0.000,0.000,0.000,14.600,5.600,7.200,0.900,180.000,0.000,0.000,0.00000000,0.000,0.210,0.000,0.170,0.490,7.500,0.170,4.000,7.000,0.970,1.000,7.000,6.000,170.000,2.200,14.000,2.700,33.000,420.000,250.000,0.045,0.640,15.000,0.060,ALA,0.200,0.000,0.000
335,148.000,73.700,0.000,17.800,0.00000000,0.00000000,0.000,0.000,0.000,8.500,3.000,3.300,0.400,62.000,0.000,0.000,0.00000000,0.000,0.300,0.000,0.150,0.330,6.100,0.150,5.000,5.000,1.600,0.000,5.000,8.000,170.000,2.600,14.000,2.300,14.000,80.000,234.000,0.038,0.160,14.700,0.060,ALA,0.200,0.000,0.000
338,303.000,57.700,0.000,11.500,0.00000000,0.00000000,0.000,0.000,0.000,28.600,12.300,8.100,0.650,217.000,19.000,19.000,0.00000000,0.630,3.000,0.200,0.087,0.120,2.000,0.041,2.000,2.100,0.000,0.000,0.000,4.000,331.000,1.200,0.000,1.000,15.000,64.000,318.000,0.000,0.000,0.000,0.030,ALA,0.100,0.000,0.000
339,80.700,83.200,0.000,14.100,0.00000000,0.00000000,0.000,0.000,0.000,2.700,0.960,0.610,0.350,320.000,0.000,0.000,0.00000000,3.000,0.000,0.000,0.085,0.430,5.400,0.100,3.000,2.800,0.900,0.000,12.300,7.000,196.000,18.900,0.000,2.000,14.000,153.000,303.000,0.017,0.083,17.800,0.020,ALA,0.100,0.000,0.000
340,90.200,80.700,0.000,16.700,0.00000000,0.00000000,0.000,0.000,0.000,2.600,0.890,0.670,0.350,0.000,27.000,27.000,0.00000000,12.000,0.000,0.000,0.048,0.240,7.000,0.110,12.000,3.900,0.000,0.000,31.000,10.000,219.000,6.400,0.000,1.800,14.000,157.000,238.000,0.019,0.250,17.700,0.020,ALA,0.100,0.000,0.000
341,87.300,81.300,0.000,16.200,0.00000000,0.00000000,0.000,0.000,0.000,2.500,0.860,0.640,0.340,242.000,14.000,14.000,0.00000000,11.000,0.000,0.000,0.047,0.230,6.500,0.040,11.000,3.800,1.000,0.000,38.500,10.000,224.000,8.000,0.000,1.600,14.000,198.000,340.000,0.019,0.260,44.300,0.020,ALA,0.100,0.000,0.000
342,102.000,79.300,0.000,16.900,0.00000000,0.00000000,0.000,0.000,0.000,3.800,1.200,0.570,1.100,385.000,60.000,60.000,0.00000000,0.000,0.450,12.000,0.340,1.800,11.700,0.550,93.000,15.000,3.100,32.000,16.000,7.100,254.000,7.300,7.000,2.700,17.000,173.000,247.000,0.150,0.770,206.000,0.030,EPA/DHA,0.100,0.000,0.000
343,90.300,80.800,0.000,16.500,0.00000000,0.00000000,0.000,0.000,0.000,2.700,0.900,0.600,0.400,400.000,105.000,105.000,0.00000000,0.000,0.450,12.000,0.490,1.800,12.000,0.300,31.000,55.000,4.300,37.000,7.000,10.000,260.000,7.400,7.000,2.400,17.000,220.000,270.000,0.160,0.420,93.000,0.030,EPA/DHA,0.100,0.000,0.000
344,131.000,76.200,0.000,16.700,0.00000000,0.00000000,0.000,0.000,0.000,7.100,2.100,1.500,1.400,380.000,419.000,419.000,0.00000000,1.000,0.200,12.000,0.370,2.500,11.200,0.500,63.000,25.000,4.000,80.000,13.000,10.000,260.000,12.000,7.000,1.800,18.000,200.000,290.000,0.050,0.370,40.000,0.030,EPA/DHA,0.100,0.000,0.000
345,76.000,81.200,0.000,18.500,0.06000000,0.00000000,0.060,0.000,0.000,0.200,0.010,0.010,0.120,40.000,30.000,30.000,0.00000000,0.100,0.400,0.000,0.090,0.030,0.600,0.001,4.000,0.000,0.000,0.000,0.000,6.300,74.000,42.000,0.000,0.330,9.100,207.000,174.000,0.006,0.140,0.000,0.010,ALA,0.000,0.000,0.000
346,123.000,80.400,0.000,10.600,0.00000000,0.00000000,0.000,0.000,0.000,9.000,2.000,1.600,1.400,2550.000,9.000,9.000,0.00000000,0.000,1.200,30.000,0.160,0.280,7.000,0.200,6.000,2.800,2.800,0.000,18.000,10.000,400.000,3.600,0.000,1.600,20.000,153.000,312.000,0.048,0.540,17.000,0.250,EPA/DHA,0.100,0.000,0.000
347,133.000,79.700,0.000,10.000,0.00000000,0.00000000,0.000,0.000,0.000,10.300,2.400,2.100,1.300,2100.000,0.000,0.000,0.00000000,0.000,1.200,30.000,0.200,0.250,5.400,0.100,6.000,8.000,2.300,0.000,18.000,10.000,320.000,2.100,0.000,1.400,17.000,125.000,240.000,0.044,0.240,9.000,0.250,EPA/DHA,0.100,0.000,0.000
348,109.000,82.300,0.000,10.100,0.00000000,0.00000000,0.000,0.000,0.000,7.600,1.800,1.500,0.880,2000.000,7.000,0.000,0.00000000,0.000,1.200,30.000,0.160,0.260,6.000,0.160,13.000,5.700,2.300,6.100,23.000,12.000,350.000,2.500,0.000,1.300,15.000,158.000,280.000,0.040,0.140,10.000,0.250,EPA/DHA,0.100,0.000,0.000
349,76.600,82.100,0.000,15.400,1.50000000,0.00000000,1.500,0.000,0.000,1.000,0.300,0.200,0.200,34.000,90.000,90.000,0.00000000,0.000,0.400,0.100,0.030,0.210,4.200,0.140,16.000,0.000,0.360,0.000,0.000,46.000,169.000,14.000,27.000,1.200,51.000,56.000,314.000,0.500,0.340,24.300,0.180,EPA/DHA,0.000,0.000,0.000
350,82.600,80.600,0.000,16.900,1.50000000,0.00000000,1.500,0.000,0.000,1.000,0.300,0.200,0.200,34.000,0.000,0.000,0.00000000,0.000,0.400,0.100,0.030,0.080,4.200,0.100,17.000,0.000,0.360,0.000,0.000,46.000,169.000,14.000,27.000,1.200,51.000,56.000,314.000,0.500,0.340,24.300,0.180,EPA/DHA,0.000,0.000,0.000
351,83.500,79.400,0.000,15.900,0.70000000,0.00000000,0.700,0.000,0.000,1.900,0.240,0.450,0.680,89.000,1.000,1.000,0.00000000,0.000,1.500,0.040,0.130,0.088,3.400,0.060,16.000,0.950,2.400,4.500,3.000,61.000,234.000,1.000,100.000,1.600,24.000,270.000,220.000,0.034,0.700,130.000,0.070,EPA/DHA,0.000,0.000,0.000
352,80.600,81.700,0.000,16.300,0.70000000,0.00000000,0.700,0.000,0.000,1.400,0.410,0.100,0.500,168.000,77.000,77.000,0.00000000,0.000,2.700,0.070,0.070,0.150,7.000,0.030,5.100,1.300,0.500,0.000,0.000,144.000,190.000,0.320,64.000,1.100,37.800,110.000,280.000,0.035,0.590,44.800,0.350,EPA/DHA,0.000,0.000,0.000
353,124.000,75.400,0.000,19.500,0.00000000,0.00000000,0.000,0.000,0.000,5.100,0.690,1.100,2.200,100.000,31.000,31.000,0.00000000,0.000,2.300,0.040,0.100,0.150,6.300,0.300,20.000,0.000,0.350,0.000,0.000,30.000,160.000,1.300,40.000,3.800,48.000,370.000,270.000,0.150,0.660,37.400,0.250,EPA/DHA,0.000,0.000,0.000
354,127.000,74.700,0.000,20.100,0.00000000,0.00000000,0.000,0.000,0.000,5.200,0.710,1.200,2.200,100.000,52.000,52.000,0.00000000,0.000,2.300,0.050,0.100,0.150,6.100,0.350,20.000,0.000,0.350,0.000,0.000,29.000,160.000,1.300,40.000,5.500,48.000,370.000,270.000,0.150,0.660,37.400,0.250,EPA/DHA,0.000,0.000,0.000
537,43.200,89.300,0.000,0.000,10.80000000,0.00000000,10.800,10.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,12.000,0.030,0.000,0.010,1.000,4.000,1.000,0.018,0.011,0.100,0.000,0,0.000,0.000,0.000
355,80.600,81.700,0.000,16.300,0.70000000,0.00000000,0.000,0.000,0.000,1.400,0.410,0.100,0.500,168.000,77.000,10.000,0.00000000,0.000,2.700,0.000,0.070,0.150,7.000,0.030,0.000,1.300,0.000,0.000,0.000,144.000,190.000,0.320,64.000,1.100,37.800,110.000,280.000,0.000,0.000,44.800,0.300,EPA/DHA,0.000,0.000,0.000
356,85.400,80.400,0.000,17.700,0.50000000,0.00000000,0.500,0.000,0.000,1.400,0.220,0.220,0.500,105.000,16.000,16.000,0.00000000,0.000,1.500,0.500,0.080,0.050,27.000,0.100,17.000,1.000,2.400,0.000,0.000,100.000,300.000,1.000,30.000,0.800,30.000,400.000,400.000,0.030,0.700,130.000,0.300,EPA/DHA,0.000,0.000,0.000
357,94.200,78.700,0.000,18.000,1.50000000,0.00000000,1.500,0.000,0.000,1.800,0.330,0.460,0.660,185.000,54.000,54.000,0.00000000,0.010,1.500,0.040,0.020,0.020,3.200,0.060,5.000,1.900,0.280,0.000,0.000,115.000,215.000,3.300,90.000,1.100,69.000,305.000,221.000,0.010,0.100,24.300,0.300,EPA/DHA,0.000,0.000,0.000
358,83.900,80.400,0.000,17.200,1.30000000,0.00000000,1.300,0.000,0.000,1.100,0.130,0.130,0.550,140.000,25.000,25.000,0.00000000,0.000,1.500,0.040,0.150,0.080,4.400,0.060,2.000,1.900,0.350,0.000,0.000,68.000,215.000,1.300,100.000,5.700,40.000,182.000,180.000,0.015,0.380,99.000,0.070,EPA/DHA,0.000,0.000,0.000
359,110.000,73.400,0.000,24.300,1.50000000,0.00000000,1.500,0.000,0.000,0.800,0.200,0.100,0.220,185.000,0.000,0.000,0.00000000,0.010,1.500,0.040,0.020,0.020,3.200,0.060,2.000,1.900,0.280,0.000,0.000,115.000,215.000,3.300,90.000,1.100,69.000,305.000,221.000,0.010,0.100,24.300,0.300,EPA/DHA,0.000,0.000,0.000
360,72.400,84.400,0.000,10.200,3.40000000,0.00000000,3.400,0.000,0.000,2.000,0.590,0.270,0.530,126.000,48.000,48.000,0.00000000,0.000,0.750,0.100,0.160,0.220,3.000,0.076,33.000,8.000,0.500,0.000,3.200,80.000,200.000,4.200,105.000,1.800,32.000,296.000,282.000,2.300,0.180,56.000,0.450,EPA/DHA,0.000,0.000,0.000
361,66.000,85.000,0.000,9.000,4.80000000,0.00000000,4.800,0.000,0.000,1.200,0.420,0.130,0.280,123.000,90.000,90.000,0.00000000,0.540,0.850,0.100,0.160,0.200,3.000,0.220,7.000,15.000,0.320,10.000,0.000,130.000,157.000,3.100,58.000,22.000,32.000,160.000,184.000,0.140,0.920,28.000,0.450,EPA/DHA,0.000,0.000,0.000
362,89.800,79.300,0.000,17.900,1.40000000,0.00000000,1.400,0.000,0.000,1.400,0.300,0.200,0.500,48.000,45.000,45.000,0.00000000,0.000,2.100,0.070,0.070,0.040,6.800,0.360,13.000,3.000,0.500,0.000,0.000,144.000,170.000,1.200,64.000,1.700,28.000,363.000,230.000,0.020,0.430,44.800,0.350,EPA/DHA,0.000,0.000,0.000
363,281.000,60.500,0.000,15.000,0.00000000,0.00000000,0.000,0.000,0.000,24.500,5.700,9.500,3.200,164.000,980.000,980.000,0.00000000,20.000,4.100,0.020,0.180,0.320,4.600,0.280,13.000,1.000,0.240,0.000,1.800,17.000,334.000,0.870,4.000,2.000,24.000,65.000,259.000,0.025,0.087,30.000,1.100,EPA/DHA,0.000,0.000,0.000
364,205.000,68.200,0.000,16.300,0.00000000,0.00000000,0.000,0.000,0.000,15.500,3.200,9.900,1.500,50.000,1043.000,1043.000,0.00000000,110.000,5.600,0.020,0.170,0.320,8.500,0.300,13.000,1.000,0.240,0.000,0.000,30.000,170.000,1.000,10.000,1.800,19.000,90.000,270.000,0.030,0.090,30.000,1.100,EPA/DHA,0.000,0.000,0.000
365,226.000,63.000,0.000,21.500,0.00000000,0.00000000,0.000,0.000,0.000,15.500,4.100,3.400,4.400,48.000,655.000,655.000,0.00000000,4.500,1.000,0.030,0.160,0.160,17.100,0.460,15.000,4.300,0.660,0.000,0.000,40.000,200.000,1.000,50.000,0.500,28.000,43.000,363.000,0.030,0.051,82.000,0.230,EPA+DHA,0.000,0.000,0.000
366,153.000,69.300,0.000,24.700,0.00000000,0.00000000,0.000,0.000,0.000,6.000,1.500,1.200,2.600,45.000,16.000,16.000,0.00000000,5.000,0.900,0.040,0.220,0.120,17.800,0.400,15.000,3.000,0.660,0.000,0.000,8.000,204.000,1.300,10.000,0.700,23.000,39.000,330.000,0.030,0.050,82.000,1.940,EPA/DHA,0.000,0.000,0.000
367,142.000,72.000,0.000,21.500,0.50000000,0.00000000,0.500,0.000,0.000,6.000,2.300,0.810,2.300,69.000,31.900,31.900,0.00000000,7.000,0.020,0.090,0.070,0.270,11.600,1.100,8.700,1.900,0.640,0.000,0.000,28.200,182.000,1.000,20.000,0.460,28.000,116.000,331.000,0.070,0.210,36.500,1.200,EPA/DHA,0.000,0.000,0.000
